time,pm2_5,tc,rh,pm
2023-12-13 15:00:00,81.43,29.42333333333333,36.74666666666667,63.86000000000001
2023-12-13 16:00:00,90.72,28.218,42.946,58.404
2023-12-13 17:00:00,107.39,26.02,55.67333333333334,59.41666666666666
2023-12-13 18:00:00,143.76,25.55,61.48199999999999,64.708
2023-12-13 19:00:00,161.44,25.23,73.14999999999999,79.10666666666667
2023-12-13 20:00:00,179.2,25.72,88.902,96.804
2023-12-13 21:00:00,214.36,25.39,99.39333333333332,104.25333333333332
2023-12-13 22:00:00,245.47,24.034,99.616,118.588
2023-12-13 23:00:00,263.12,23.64333333333333,99.62,120.82666666666668
2023-12-14 00:00:00,266.43,23.39,99.615,129.725
2023-12-14 01:00:00,279.26,23.356666666666666,99.61,128.25333333333333
2023-12-14 02:00:00,236.81,23.552,99.618,128.214
2023-12-14 03:00:00,209.68,23.08333333333333,99.62,127.38666666666666
2023-12-14 04:00:00,219.3,22.198,99.62,118.612
2023-12-14 05:00:00,208.53,16.53333333333333,99.62,114.31
2023-12-14 06:00:00,206.57,16.546,99.624,110.114
2023-12-14 07:00:00,206.72,16.926666666666666,99.62333333333332,105.90333333333332
2023-12-14 08:00:00,190.3,20.318,78.718,103.634
2023-12-14 09:00:00,156.93,23.4,46.81,104.60666666666668
2023-12-14 10:00:00,139.43,23.68,40.386,98.314
2023-12-14 11:00:00,115.67,24.186666666666667,37.99333333333333,99.50333333333332
2023-12-14 12:00:00,106.93,24.656,36.566,78.268
2023-12-14 13:00:00,105.62,25.176666666666662,34.69,64.14666666666666
2023-12-14 14:00:00,105.21,25.014,35.838,69.846
2023-12-14 15:00:00,114.12,24.5,38.98333333333333,71.95666666666666
2023-12-14 16:00:00,132.73,23.394,41.312,64.482
2023-12-14 17:00:00,158.48,21.736666666666668,47.42666666666667,70.01666666666667
2023-12-14 18:00:00,184.98,20.184,58.96,79.716
2023-12-14 19:00:00,188.14,18.656666666666663,73.25333333333333,91.55333333333334
2023-12-14 20:00:00,215.1,18.25,83.36,89.328
2023-12-14 21:00:00,229.45,18.473333333333333,80.56,101.51666666666668
2023-12-14 22:00:00,221.19,17.380000000000003,96.57,100.02
2023-12-14 23:00:00,222.8,17.003333333333334,99.30666666666669,101.52666666666669
2023-12-15 00:00:00,227.32,16.2125,99.62,103.97
2023-12-15 01:00:00,242.84,15.836666666666666,99.61666666666667,99.03333333333336
2023-12-15 02:00:00,255.48,15.553999999999998,99.62,105.654
2023-12-15 03:00:00,263.87,15.343333333333334,99.62333333333332,112.34666666666668
2023-12-15 04:00:00,239.39,15.562,99.624,107.498
2023-12-15 05:00:00,234.95,15.073333333333332,99.62333333333332,106.49666666666668
2023-12-15 06:00:00,290.34,15.297999999999998,99.622,109.7
2023-12-15 07:00:00,308.85,16.060000000000002,99.62,112.29333333333334
2023-12-15 08:00:00,270.63,18.286,93.182,116.056
2023-12-15 09:00:00,234.74,20.773333333333337,65.13666666666667,114.95333333333332
2023-12-15 10:00:00,211.37,21.536,56.434000000000005,117.684
2023-12-15 11:00:00,176.61,22.32333333333333,51.68,107.39666666666666
2023-12-15 12:00:00,127.53,22.74,45.6,107.73
2023-12-15 14:00:00,114.42,23.7,39.5075,74.0825
2023-12-15 15:00:00,125.8,23.496666666666663,41.486666666666665,71.03
2023-12-15 16:00:00,129.46,22.68,45.284,71.328
2023-12-15 17:00:00,137.09,21.46,49.97,73.13
2023-12-15 18:00:00,151.39,19.246,66.214,72.728
2023-12-15 19:00:00,181.48,18.14,81.02666666666666,76.29
2023-12-15 20:00:00,230.2,17.612000000000002,91.762,89.522
2023-12-15 21:00:00,265.29,17.383333333333336,99.19333333333331,104.5
2023-12-15 22:00:00,298.81,17.234,99.564,129.81
2023-12-15 23:00:00,333.23,17.296666666666667,99.49333333333334,146.73
2023-12-16 00:00:00,335.63,17.3275,99.1525,159.7225
2023-12-16 01:00:00,274.97,17.34,98.95666666666666,160.58
2023-12-16 02:00:00,249.4,16.602,99.142,159.44
2023-12-16 03:00:00,263.27,16.263333333333332,99.53000000000002,143.77
2023-12-16 04:00:00,263.42,15.966,99.568,144.25799999999998
2023-12-16 05:00:00,250.35,15.303333333333333,99.62333333333332,140.7
2023-12-16 06:00:00,248.03,15.332,99.624,131.308
2023-12-16 07:00:00,251.03,16.2,99.62,127.94
2023-12-16 08:00:00,233.2,18.066,86.134,126.292
2023-12-16 09:00:00,212.59,20.42,59.32,122.17
2023-12-16 10:00:00,198.88,21.536,49.584,122.128
2023-12-16 11:00:00,166.34,22.570000000000004,40.98,114.73
2023-12-16 12:00:00,135.97,23.452,35.808,104.844
2023-12-16 13:00:00,133.32,24.076666666666668,33.626666666666665,96.86
2023-12-16 14:00:00,113.96,24.052,32.542,88.684
2023-12-16 15:00:00,111.94,23.786666666666665,33.14,83.37
2023-12-16 16:00:00,144.0,22.932,34.536,90.432
2023-12-16 17:00:00,271.93,21.05,45.1,98.67
2023-12-16 18:00:00,225.69,19.004,55.176,300.182
2023-12-16 19:00:00,176.83,17.84,68.53666666666668,107.3
2023-12-16 20:00:00,190.7,17.18,82.56800000000001,96.77
2023-12-16 21:00:00,207.3,16.77,96.85333333333334,71.8
2023-12-16 22:00:00,224.66,16.486,99.378,99.512
2023-12-16 23:00:00,231.77,16.063333333333333,99.62,119.34
2023-12-17 00:00:00,276.36,16.175,99.62,116.4425
2023-12-17 01:00:00,430.53,15.743333333333334,99.62333333333332,125.41
2023-12-17 02:00:00,471.77,15.578,99.628,183.332
2023-12-17 03:00:00,408.7,15.403333333333334,99.62,206.59
2023-12-17 04:00:00,317.39,15.556,99.62,178.392
2023-12-17 05:00:00,267.08,14.593333333333334,99.62666666666668,143.25
2023-12-17 06:00:00,256.73,14.314000000000002,99.634,133.44
2023-12-17 07:00:00,257.04,15.346666666666666,99.62666666666668,119.43
2023-12-17 08:00:00,230.09,18.686,76.774,111.74
2023-12-17 09:00:00,194.66,21.133333333333333,50.64333333333334,107.18
2023-12-17 10:00:00,187.56,22.026,46.306,100.266
2023-12-17 11:00:00,165.37,22.91,41.99333333333333,80.43
2023-12-17 12:00:00,123.02,23.606,36.8,79.13
2023-12-17 13:00:00,98.04,24.38,32.653333333333336,66.8
2023-12-17 14:00:00,87.78,24.158,31.754,60.48199999999999
2023-12-17 15:00:00,94.86,23.94666666666667,32.97,51.29
2023-12-17 16:00:00,99.79,22.998,35.251999999999995,39.778
2023-12-17 17:00:00,106.31,21.08,42.06666666666666,47.69
2023-12-17 18:00:00,124.55,18.716,58.25,49.952
2023-12-17 19:00:00,158.73,17.753333333333334,67.31,59.91
2023-12-17 20:00:00,193.3,17.218,76.922,72.364
2023-12-17 21:00:00,229.28,16.80333333333333,89.41000000000001,100.09999999999998
2023-12-17 22:00:00,243.32,16.464,98.492,112.638
2023-12-17 23:00:00,257.34,16.143333333333334,99.45666666666666,123.86
2023-12-18 00:00:00,292.95,16.04,99.62,127.83
2023-12-18 01:00:00,378.23,15.985,99.62,141.46
2023-12-18 02:00:00,361.5,15.902,99.624,150.836
2023-12-18 03:00:00,301.8,15.483333333333334,99.62333333333332,151.74
2023-12-18 04:00:00,277.93,15.484,99.62,148.51600000000002
2023-12-18 05:00:00,266.17,15.196666666666664,99.62,133.74
2023-12-18 06:00:00,254.51,14.6,99.63,123.078
2023-12-18 07:00:00,257.35,15.59,99.62,119.96
2023-12-18 08:00:00,262.65,18.608,80.256,121.292
2023-12-18 09:00:00,224.28,20.94333333333333,52.28333333333333,123.91
2023-12-18 10:00:00,196.33,21.456,46.85,122.682
2023-12-18 11:00:00,186.7,22.24,44.223333333333336,113.78000000000002
2023-12-18 12:00:00,172.14,23.056,42.188,108.442
2023-12-18 13:00:00,171.24,23.94,39.99666666666667,101.52
2023-12-18 14:00:00,140.27,23.874,38.464,109.05
2023-12-18 15:00:00,125.66,23.81,38.2,102.87
2023-12-18 17:00:00,131.29,20.455,50.845,78.18
2023-12-18 18:00:00,150.78,19.054,62.702,78.732
2023-12-18 19:00:00,206.96,19.063333333333333,63.07666666666666,81.38
2023-12-18 20:00:00,218.54,18.466,65.38199999999999,91.206
2023-12-18 21:00:00,228.34,17.87,68.87666666666667,107.20666666666666
2023-12-18 22:00:00,220.32,17.657999999999998,67.348,122.458
2023-12-18 23:00:00,225.73,17.333333333333332,71.72666666666667,125.31333333333332
2023-12-19 00:00:00,242.84,17.1825,70.1625,128.5
2023-12-19 01:00:00,237.03,16.97,69.11666666666666,134.9466666666667
2023-12-19 02:00:00,215.4,16.416,72.212,136.032
2023-12-19 03:00:00,197.08,16.616666666666667,69.58666666666666,125.86666666666667
2023-12-19 04:00:00,199.25,16.886000000000003,67.84,118.25
2023-12-19 05:00:00,201.37,17.133333333333333,62.22,108.84333333333336
2023-12-19 06:00:00,194.8,16.618000000000002,62.786,106.95
2023-12-19 07:00:00,186.71,16.406666666666666,65.83333333333333,105.53000000000002
2023-12-19 08:00:00,183.64,17.759999999999998,61.328,99.35
2023-12-19 09:00:00,163.21,19.31,52.473333333333336,89.88
2023-12-19 10:00:00,153.74,20.498,46.166,93.076
2023-12-19 11:00:00,184.52,21.69,43.42666666666667,83.68333333333334
2023-12-19 12:00:00,177.08,22.718,41.672,82.702
2023-12-19 13:00:00,159.47,23.6,39.17,82.20333333333333
2023-12-19 14:00:00,148.88,23.556,39.96,81.208
2023-12-19 15:00:00,150.58,23.17,42.64666666666667,81.00666666666666
2023-12-19 16:00:00,150.4,22.264,46.594,79.71
2023-12-19 17:00:00,180.16,20.856666666666666,53.906666666666666,80.30333333333333
2023-12-19 18:00:00,205.76,19.346,64.75399999999999,83.156
2023-12-19 19:00:00,227.62,18.113333333333333,76.14333333333333,91.28666666666668
2023-12-19 20:00:00,271.65,18.042,79.17999999999999,98.688
2023-12-19 21:00:00,282.85,17.846666666666668,81.58999999999999,114.12
2023-12-19 22:00:00,310.45,17.982,78.772,130.38
2023-12-19 23:00:00,272.0,17.813333333333333,73.92,141.90666666666667
2023-12-20 00:00:00,257.3,17.3425,74.645,139.4
2023-12-20 01:00:00,226.88,17.33666666666667,69.79666666666667,133.17333333333332
2023-12-20 02:00:00,225.08,17.094,78.076,127.102
2023-12-20 03:00:00,236.66,16.213333333333335,95.23666666666668,119.61666666666667
2023-12-20 04:00:00,216.13,16.034,94.93,121.07
2023-12-20 05:00:00,184.18,15.893333333333333,88.45,115.94333333333334
2023-12-20 06:00:00,184.1,15.728,90.038,103.42
2023-12-20 07:00:00,206.1,16.01,89.89999999999999,96.64666666666666
2023-12-20 08:00:00,194.11,17.43,77.892,98.23
2023-12-20 09:00:00,182.56,19.35333333333333,63.8,95.10666666666668
2023-12-20 10:00:00,156.32,20.544,57.696000000000005,85.01
2023-12-20 11:00:00,158.58,21.72,55.03,80.38
2023-12-20 12:00:00,126.86,22.974,51.20399999999999,81.018
2023-12-20 13:00:00,79.83,24.013333333333332,46.51333333333333,74.81
2023-12-20 14:00:00,69.7,24.038,45.598,67.3
2023-12-20 15:00:00,64.07,23.89333333333333,45.376666666666665,48.22
2023-12-20 16:00:00,69.26,23.028,49.182,42.846
2023-12-20 17:00:00,80.72,21.166666666666668,60.45333333333334,49.046666666666674
2023-12-20 18:00:00,100.8,19.476,77.124,47.176
2023-12-20 19:00:00,142.58,18.796666666666667,88.60000000000001,60.303333333333335
2023-12-20 20:00:00,186.4,18.266,96.288,72.158
2023-12-20 21:00:00,273.91,18.85333333333333,90.38333333333333,91.32666666666668
2023-12-20 22:00:00,254.11,18.856,86.964,110.71
2023-12-20 23:00:00,170.67,18.633333333333336,82.04333333333334,113.96666666666664
2023-12-21 00:00:00,124.59,18.6875,68.795,98.515
