time,pm2_5,tc,rh,pm
2023-12-04 07:00:00,173.09,23.22666666666667,78.33333333333333,81.26666666666667
2023-12-04 08:00:00,172.31,24.19,72.86,81.66
2023-12-04 09:00:00,149.6,25.006666666666664,65.72000000000001,82.5
2023-12-04 10:00:00,131.43,25.904000000000003,63.472,76.3
2023-12-04 11:00:00,129.8,27.05,58.21333333333333,73.43333333333334
2023-12-04 12:00:00,119.82,26.84,57.862,73.97999999999999
2023-12-04 13:00:00,116.12,26.876666666666665,57.03666666666667,72.89999999999999
2023-12-04 14:00:00,130.2,27.046,62.276,71.97999999999999
2023-12-04 15:00:00,147.13,27.146666666666665,68.29,74.43333333333334
2023-12-04 16:00:00,147.13,25.880000000000003,76.94800000000001,79.85999999999999
2023-12-04 17:00:00,158.74,24.973333333333333,84.81,78.5
2023-12-04 18:00:00,169.54,24.576,85.546,84.44
2023-12-04 19:00:00,157.56,24.45,81.16666666666667,88.73333333333333
2023-12-04 20:00:00,194.89,24.132,85.704,91.86
2023-12-04 21:00:00,181.76,24.036666666666665,86.21666666666665,102.5
2023-12-04 22:00:00,201.95,23.884,86.664,114.22
