lat,lon,hour,month,time,value
22.54,88.34,21,3,2023-03-30 21:00:00,32.36465413
22.54,88.34,22,3,2023-03-30 22:00:00,32.52304935
22.54,88.34,23,3,2023-03-30 23:00:00,32.66726565
22.54,88.34,0,3,2023-03-31 00:00:00,32.12876428
22.54,88.34,1,3,2023-03-31 01:00:00,32.49099268
22.54,88.34,2,3,2023-03-31 02:00:00,31.67717431
22.54,88.34,3,3,2023-03-31 03:00:00,32.13589723
22.54,88.34,4,3,2023-03-31 04:00:00,34.81622757
22.54,88.34,5,3,2023-03-31 05:00:00,33.52091917
22.54,88.34,6,3,2023-03-31 06:00:00,34.58858679
22.54,88.34,7,3,2023-03-31 07:00:00,31.18527368
22.54,88.34,8,3,2023-03-31 08:00:00,31.98238654
22.54,88.34,9,3,2023-03-31 09:00:00,31.17613016
22.54,88.34,10,3,2023-03-31 10:00:00,34.59761156
22.54,88.34,11,3,2023-03-31 11:00:00,36.56699933
22.54,88.34,12,3,2023-03-31 12:00:00,36.99546713
22.54,88.34,13,3,2023-03-31 13:00:00,39.20864483
22.54,88.34,14,3,2023-03-31 14:00:00,39.12007168
22.54,88.34,15,3,2023-03-31 15:00:00,41.19180964
22.54,88.34,16,3,2023-03-31 16:00:00,41.23096824
