,dateTime,lat,long,pm,cpm
84,360.0,22.54,88.35,253.17,113.16
85,360.0,22.56,88.36,230.11,108.16
86,360.0,22.56,88.39,241.32,125.23
87,360.0,22.57,88.42,113.63,113.19
88,360.0,22.58,88.43,149.54,116.57
89,360.0,22.59,88.36,269.16,109.54
90,360.0,22.6,88.37,272.52,109.85
91,360.0,22.6,88.41,243.02,125.39
92,360.0,22.61,88.36,315.34,113.89
93,420.0,22.48,88.34,123.85,113.76
94,420.0,22.51,88.36,263.02,126.89
95,420.0,22.54,88.34,245.79,111.83
96,420.0,22.54,88.35,267.44,113.87
97,420.0,22.56,88.35,243.86,109.41
98,420.0,22.56,88.39,248.6,125.34
99,420.0,22.58,88.43,157.94,116.79
100,420.0,22.59,88.36,275.42,110.3
101,420.0,22.6,88.37,270.2,109.81
102,420.0,22.61,88.36,367.61,119.0
103,480.0,22.48,88.34,128.66,108.34
104,480.0,22.48,88.39,247.36,116.06
105,480.0,22.5,88.35,234.11,118.29
106,480.0,22.51,88.36,273.29,121.99
107,480.0,22.56,88.39,253.18,122.3
108,480.0,22.57,88.42,117.52,109.5
109,480.0,22.58,88.43,160.23,113.53
110,480.0,22.59,88.36,275.95,107.34
111,480.0,22.6,88.41,258.7,122.82
112,480.0,22.61,88.36,286.58,108.34
113,540.0,22.48,88.39,236.55,105.71
114,540.0,22.51,88.36,259.47,111.5
115,540.0,22.51,88.37,217.61,103.92
116,540.0,22.54,88.34,246.37,105.88
117,540.0,22.54,88.35,259.41,107.11
118,540.0,22.56,88.35,250.44,106.89
119,540.0,22.56,88.36,246.44,106.52
120,540.0,22.56,88.39,261.67,116.78
121,540.0,22.57,88.42,115.09,102.95
122,540.0,22.58,88.43,154.12,106.63
123,540.0,22.59,88.36,288.21,106.23
124,540.0,22.6,88.37,293.67,106.75
125,540.0,22.6,88.41,259.61,116.58
126,600.0,22.48,88.34,109.64,91.94
127,600.0,22.48,88.39,242.78,101.22
128,600.0,22.51,88.36,240.45,104.28
129,600.0,22.51,88.37,200.59,97.24
130,600.0,22.54,88.34,224.15,98.92
131,600.0,22.54,88.35,242.65,100.66
132,600.0,22.56,88.39,251.23,113.06
133,600.0,22.58,88.43,143.77,102.92
134,600.0,22.59,88.36,262.55,101.68
135,600.0,22.6,88.41,247.65,112.72
136,660.0,22.48,88.34,94.23,87.14
137,660.0,22.48,88.39,202.74,95.31
138,660.0,22.5,88.35,172.65,94.54
139,660.0,22.51,88.36,213.84,98.43
140,660.0,22.51,88.37,189.33,94.04
141,660.0,22.54,88.34,190.29,93.81
142,660.0,22.54,88.35,214.58,96.1
143,660.0,22.56,88.35,207.19,95.41
144,660.0,22.56,88.36,209.43,105.04
145,660.0,22.56,88.39,227.82,108.56
146,660.0,22.57,88.42,87.59,95.33
147,660.0,22.58,88.43,124.22,98.79
148,660.0,22.59,88.36,234.93,97.63
149,660.0,22.6,88.37,233.37,97.49
150,660.0,22.6,88.41,236.55,109.39
151,720.0,22.48,88.34,82.72,81.38
152,720.0,22.48,88.39,187.07,89.23
153,720.0,22.5,88.35,156.27,88.32
154,720.0,22.51,88.36,186.07,91.13
155,720.0,22.51,88.37,168.81,87.51
156,720.0,22.54,88.34,177.08,89.44
157,720.0,22.56,88.35,186.27,90.3
158,720.0,22.56,88.36,178.16,99.21
159,720.0,22.56,88.39,208.28,100.91
160,720.0,22.57,88.42,84.4,89.22
161,720.0,22.58,88.43,110.72,91.7
162,720.0,22.59,88.36,209.34,91.46
163,720.0,22.6,88.37,205.59,91.11
164,720.0,22.61,88.36,213.22,91.83
165,780.0,22.48,88.34,76.24,78.26
166,780.0,22.48,88.39,172.55,85.74
167,780.0,22.51,88.36,164.83,86.62
168,780.0,22.54,88.34,155.49,83.85
169,780.0,22.54,88.35,169.06,85.13
170,780.0,22.56,88.35,165.0,84.75
171,780.0,22.56,88.36,162.64,94.41
172,780.0,22.56,88.39,175.81,92.04
173,780.0,22.6,88.37,163.5,84.96
174,780.0,22.6,88.41,160.56,90.6
175,840.0,22.48,88.34,74.79,79.97
176,840.0,22.5,88.35,135.47,85.7
177,840.0,22.51,88.36,164.07,88.4
178,840.0,22.51,88.37,133.57,81.07
179,840.0,22.54,88.34,139.84,84.08
180,840.0,22.56,88.35,147.42,84.8
181,840.0,22.56,88.36,144.27,92.0
182,840.0,22.56,88.39,150.48,88.98
183,840.0,22.57,88.42,61.09,80.55
184,840.0,22.59,88.36,171.82,84.59
185,840.0,22.6,88.37,154.89,83.0
186,840.0,22.6,88.41,152.79,89.2
187,900.0,22.48,88.34,78.66,82.17
188,900.0,22.48,88.39,162.45,84.43
189,900.0,22.5,88.35,132.88,87.28
190,900.0,22.51,88.36,174.67,91.23
191,900.0,22.51,88.37,131.71,81.53
192,900.0,22.54,88.34,154.38,87.52
193,900.0,22.56,88.35,154.69,87.55
194,900.0,22.56,88.36,154.2,94.14
195,900.0,22.57,88.42,60.8,82.67
196,900.0,22.58,88.43,81.46,84.62
197,900.0,22.59,88.36,190.97,93.51
198,900.0,22.6,88.37,169.07,85.48
199,900.0,22.6,88.41,160.86,92.11
200,960.0,22.48,88.34,86.76,85.71
201,960.0,22.48,88.39,171.67,88.39
202,960.0,22.5,88.35,156.49,92.28
203,960.0,22.51,88.37,153.8,86.71
204,960.0,22.54,88.34,156.47,90.93
205,960.0,22.54,88.35,169.35,92.15
206,960.0,22.56,88.36,161.38,96.85
207,960.0,22.56,88.39,175.72,97.97
208,960.0,22.57,88.42,70.13,88.01
209,960.0,22.58,88.43,101.17,90.94
210,960.0,22.59,88.36,203.86,90.16
211,960.0,22.6,88.41,185.29,98.88
212,1020.0,22.48,88.34,93.37,93.94
213,1020.0,22.48,88.39,211.16,99.04
214,1020.0,22.5,88.35,185.9,102.67
215,1020.0,22.51,88.36,228.71,106.71
216,1020.0,22.51,88.37,174.99,95.62
217,1020.0,22.54,88.34,165.75,96.8
218,1020.0,22.54,88.35,189.09,99.0
219,1020.0,22.56,88.35,166.14,96.84
220,1020.0,22.56,88.36,205.89,106.24
221,1020.0,22.56,88.39,247.38,112.38
222,1020.0,22.57,88.42,94.03,97.92
223,1020.0,22.6,88.37,197.53,91.74
224,1020.0,22.6,88.41,198.69,107.79
225,1080.0,22.48,88.34,110.05,107.37
226,1080.0,22.48,88.39,240.58,108.36
227,1080.0,22.5,88.35,190.34,114.94
228,1080.0,22.51,88.36,383.89,133.21
229,1080.0,22.51,88.37,185.82,103.2
230,1080.0,22.54,88.34,194.14,108.22
231,1080.0,22.54,88.35,210.43,109.76
232,1080.0,22.56,88.35,196.67,108.46
233,1080.0,22.58,88.43,125.66,105.86
234,1080.0,22.6,88.37,216.12,95.51
235,1080.0,22.6,88.41,212.52,114.06
236,1080.0,22.61,88.36,250.85,98.79
237,1140.0,22.48,88.39,277.0,114.32
238,1140.0,22.5,88.35,208.01,122.27
239,1140.0,22.51,88.36,252.53,126.47
240,1140.0,22.51,88.37,201.57,107.21
241,1140.0,22.54,88.34,215.39,115.16
242,1140.0,22.56,88.36,250.47,117.1
243,1140.0,22.56,88.39,303.6,125.09
244,1140.0,22.57,88.42,117.97,107.57
245,1140.0,22.59,88.36,260.46,129.34
246,1140.0,22.6,88.37,279.06,105.55
247,1140.0,22.6,88.41,231.19,118.25
248,1200.0,22.48,88.34,118.81,109.47
249,1200.0,22.48,88.39,263.38,114.03
250,1200.0,22.5,88.35,216.54,118.69
251,1200.0,22.51,88.36,255.2,122.34
252,1200.0,22.51,88.37,221.58,110.09
253,1200.0,22.54,88.34,209.27,111.89
254,1200.0,22.54,88.35,229.69,113.82
255,1200.0,22.56,88.35,225.73,113.45
256,1200.0,22.56,88.36,229.68,113.14
257,1200.0,22.56,88.39,248.22,115.45
258,1200.0,22.57,88.42,115.72,102.95
259,1200.0,22.58,88.43,146.78,105.88
260,1200.0,22.59,88.36,249.06,126.88
261,1200.0,22.6,88.37,240.22,102.37
262,1200.0,22.61,88.36,236.82,125.73
263,1260.0,22.48,88.34,120.18,108.66
264,1260.0,22.48,88.39,245.98,113.4
265,1260.0,22.5,88.35,218.15,117.9
266,1260.0,22.51,88.36,248.85,120.8
267,1260.0,22.51,88.37,198.18,108.89
268,1260.0,22.54,88.34,218.67,114.74
269,1260.0,22.54,88.35,242.4,116.98
270,1260.0,22.56,88.35,227.59,115.58
271,1260.0,22.56,88.36,228.39,113.89
272,1260.0,22.56,88.39,233.4,113.55
273,1260.0,22.57,88.42,107.26,101.65
274,1260.0,22.58,88.43,130.61,103.85
275,1260.0,22.59,88.36,240.31,126.86
276,1260.0,22.6,88.37,237.33,102.82
277,1260.0,22.6,88.41,213.25,111.65
278,1260.0,22.61,88.36,241.03,126.92
279,1320.0,22.48,88.34,119.21,112.72
280,1320.0,22.48,88.39,238.62,123.66
281,1320.0,22.5,88.35,214.27,121.69
282,1320.0,22.51,88.36,233.16,123.47
283,1320.0,22.51,88.37,197.52,119.78
284,1320.0,22.54,88.34,221.9,116.72
285,1320.0,22.56,88.35,228.64,117.36
286,1320.0,22.56,88.36,205.1,111.97
287,1320.0,22.56,88.39,251.93,116.65
288,1320.0,22.58,88.43,134.03,105.52
289,1320.0,22.59,88.36,223.51,125.06
290,1320.0,22.6,88.37,215.81,100.66
291,1320.0,22.6,88.41,193.13,111.1
292,1320.0,22.61,88.36,218.18,124.55
293,1380.0,22.48,88.34,108.5,108.12
294,1380.0,22.48,88.39,213.8,120.71
295,1380.0,22.5,88.35,196.93,116.46
296,1380.0,22.51,88.36,207.78,117.49
297,1380.0,22.51,88.37,182.88,117.8
298,1380.0,22.54,88.34,194.07,113.48
299,1380.0,22.56,88.35,205.39,114.55
300,1380.0,22.56,88.36,193.75,109.81
301,1380.0,22.56,88.39,213.74,111.34
302,1380.0,22.57,88.42,114.6,101.98
303,1380.0,22.58,88.43,121.43,102.63
304,1380.0,22.6,88.37,189.18,98.48
305,1380.0,22.6,88.41,180.48,108.2
306,1380.0,22.61,88.36,198.83,122.54
