,dateTime,lat,long,pm,cpm
124,540.0,22.56,88.39,133.05,101.24
125,540.0,22.57,88.42,61.82,94.52
126,540.0,22.58,88.43,90.73,97.25
127,540.0,22.6,88.41,144.97,102.37
128,540.0,22.61,88.36,141.83,90.63
129,600.0,22.5,88.35,101.15,90.1
130,600.0,22.51,88.36,99.23,89.91
131,600.0,22.51,88.37,88.31,88.8
132,600.0,22.54,88.34,131.43,91.41
133,600.0,22.56,88.35,124.62,90.76
134,600.0,22.56,88.36,128.35,97.86
135,600.0,22.56,88.39,102.37,97.05
136,600.0,22.57,88.42,53.19,92.41
137,600.0,22.58,88.43,72.5,94.23
138,600.0,22.59,88.36,133.73,88.32
139,600.0,22.6,88.37,124.93,87.49
140,600.0,22.6,88.41,113.3,98.08
141,600.0,22.61,88.36,137.84,88.71
142,660.0,22.48,88.34,96.91,87.5
143,660.0,22.48,88.39,154.67,91.35
144,660.0,22.5,88.35,114.22,89.13
145,660.0,22.51,88.36,111.22,88.85
146,660.0,22.51,88.37,91.53,85.4
147,660.0,22.54,88.35,122.59,87.72
148,660.0,22.56,88.35,112.89,86.8
149,660.0,22.56,88.36,109.34,93.28
150,660.0,22.56,88.39,104.58,94.74
151,660.0,22.57,88.42,49.73,89.56
152,660.0,22.58,88.43,65.7,91.07
153,660.0,22.6,88.41,128.93,97.03
154,660.0,22.61,88.36,116.45,86.37
155,720.0,22.48,88.34,78.79,85.25
156,720.0,22.48,88.39,161.61,90.89
157,720.0,22.5,88.35,116.97,88.85
158,720.0,22.51,88.36,122.24,89.35
159,720.0,22.54,88.34,119.82,86.94
160,720.0,22.54,88.35,121.37,87.09
161,720.0,22.56,88.36,113.77,93.95
162,720.0,22.56,88.39,108.79,95.45
163,720.0,22.57,88.42,50.33,89.94
164,720.0,22.58,88.43,68.84,91.69
165,720.0,22.6,88.37,117.53,85.13
166,720.0,22.61,88.36,123.99,85.74
167,780.0,22.48,88.39,155.51,89.85
168,780.0,22.51,88.36,126.78,90.43
169,780.0,22.51,88.37,98.26,84.45
170,780.0,22.54,88.35,119.15,86.27
171,780.0,22.56,88.35,147.89,88.98
172,780.0,22.56,88.39,107.91,92.46
173,780.0,22.57,88.42,48.62,86.87
174,780.0,22.58,88.43,71.81,80.08
175,780.0,22.59,88.36,126.36,86.47
176,780.0,22.6,88.41,134.78,86.02
177,780.0,22.61,88.36,121.91,86.05
178,840.0,22.48,88.39,153.5,88.29
179,840.0,22.5,88.35,113.91,90.91
180,840.0,22.51,88.36,123.69,91.84
181,840.0,22.54,88.34,130.2,91.63
182,840.0,22.54,88.35,130.87,91.69
183,840.0,22.56,88.35,141.06,92.65
184,840.0,22.56,88.36,123.3,95.42
185,840.0,22.56,88.39,110.18,95.92
186,840.0,22.58,88.4,118.78,96.73
187,840.0,22.58,88.43,69.6,92.09
188,840.0,22.59,88.36,378.99,112.01
189,840.0,22.6,88.37,134.45,88.94
190,840.0,22.61,88.36,146.45,90.07
191,900.0,22.48,88.34,71.48,93.22
192,900.0,22.48,88.39,161.81,92.4
193,900.0,22.5,88.35,130.52,98.79
194,900.0,22.51,88.36,156.34,101.23
195,900.0,22.51,88.37,110.23,87.54
196,900.0,22.54,88.34,147.13,98.07
197,900.0,22.54,88.35,143.37,97.72
198,900.0,22.56,88.35,135.69,97.0
199,900.0,22.57,88.42,59.31,92.28
200,900.0,22.59,88.36,299.01,103.89
201,900.0,22.6,88.37,142.51,89.12
202,900.0,22.6,88.41,241.51,109.47
203,900.0,22.61,88.36,149.15,89.75
204,960.0,22.48,88.34,80.74,106.34
205,960.0,22.48,88.39,170.72,97.83
206,960.0,22.51,88.37,120.73,93.11
207,960.0,22.54,88.34,147.13,103.47
208,960.0,22.56,88.35,142.23,99.42
209,960.0,22.56,88.36,150.66,100.21
210,960.0,22.56,88.39,137.2,107.65
211,960.0,22.58,88.43,79.77,102.23
212,960.0,22.59,88.36,169.52,93.25
213,960.0,22.6,88.41,148.37,108.71
214,960.0,22.61,88.36,156.22,92.0
215,1020.0,22.48,88.39,181.01,106.59
216,1020.0,22.5,88.35,155.38,119.05
217,1020.0,22.51,88.36,200.72,123.33
218,1020.0,22.51,88.37,196.87,108.08
219,1020.0,22.54,88.34,158.74,109.74
220,1020.0,22.54,88.35,168.18,110.63
221,1020.0,22.56,88.35,152.56,102.35
222,1020.0,22.57,88.42,73.39,107.63
223,1020.0,22.58,88.4,146.32,114.51
224,1020.0,22.58,88.43,103.94,110.52
225,1020.0,22.59,88.36,176.48,96.34
226,1020.0,22.6,88.37,149.84,93.83
227,1020.0,22.6,88.41,209.86,120.51
228,1020.0,22.61,88.36,167.08,95.46
229,1080.0,22.48,88.34,107.57,112.09
230,1080.0,22.48,88.39,209.42,116.58
231,1080.0,22.5,88.35,172.89,118.25
232,1080.0,22.51,88.36,278.57,128.23
233,1080.0,22.51,88.37,223.51,117.91
234,1080.0,22.54,88.34,169.54,110.9
235,1080.0,22.54,88.35,171.59,111.09
236,1080.0,22.56,88.35,160.32,104.53
237,1080.0,22.56,88.36,178.79,106.28
238,1080.0,22.56,88.39,224.82,127.34
239,1080.0,22.58,88.4,148.98,120.18
240,1080.0,22.58,88.43,118.84,117.34
241,1080.0,22.59,88.36,178.34,95.86
242,1080.0,22.6,88.37,167.51,94.84
243,1080.0,22.6,88.41,180.0,123.11
244,1080.0,22.61,88.36,198.59,97.77
245,1140.0,22.5,88.35,178.79,117.83
246,1140.0,22.51,88.36,200.43,119.87
247,1140.0,22.51,88.37,173.55,106.89
248,1140.0,22.54,88.34,157.56,106.18
249,1140.0,22.56,88.35,156.74,106.1
250,1140.0,22.56,88.36,178.24,106.58
251,1140.0,22.57,88.42,81.21,106.07
252,1140.0,22.58,88.4,162.66,113.76
253,1140.0,22.58,88.43,150.19,112.58
254,1140.0,22.6,88.37,204.55,99.12
255,1140.0,22.6,88.41,181.58,115.54
256,1140.0,22.61,88.36,237.76,102.25
257,1200.0,22.48,88.34,110.95,113.93
258,1200.0,22.48,88.39,267.41,115.1
259,1200.0,22.5,88.35,198.91,122.23
260,1200.0,22.51,88.36,219.67,124.19
261,1200.0,22.51,88.37,171.37,106.04
262,1200.0,22.54,88.34,194.89,112.92
263,1200.0,22.56,88.35,172.03,107.04
264,1200.0,22.56,88.36,188.1,108.55
265,1200.0,22.56,88.39,216.22,119.03
266,1200.0,22.58,88.4,160.68,113.79
267,1200.0,22.58,88.43,120.68,110.01
268,1200.0,22.59,88.36,225.9,100.81
269,1200.0,22.6,88.37,223.37,100.57
270,1200.0,22.6,88.41,173.91,115.03
271,1200.0,22.61,88.36,235.49,101.71
272,1260.0,22.48,88.34,114.97,108.18
273,1260.0,22.48,88.39,214.78,105.85
274,1260.0,22.5,88.35,187.57,115.03
275,1260.0,22.51,88.37,166.47,101.29
276,1260.0,22.54,88.34,181.76,111.97
277,1260.0,22.54,88.35,174.83,111.32
278,1260.0,22.56,88.35,173.99,107.41
279,1260.0,22.56,88.36,191.7,109.09
280,1260.0,22.56,88.39,211.05,118.85
281,1260.0,22.57,88.42,73.77,105.9
282,1260.0,22.58,88.4,164.06,114.42
283,1260.0,22.58,88.43,119.46,110.21
284,1260.0,22.59,88.36,241.75,102.03
285,1260.0,22.6,88.37,230.92,101.01
286,1260.0,22.6,88.41,181.43,116.06
287,1260.0,22.61,88.36,250.53,102.86
288,1320.0,22.48,88.34,119.7,113.39
289,1320.0,22.48,88.39,207.65,110.21
290,1320.0,22.5,88.35,193.3,120.34
291,1320.0,22.51,88.36,160.39,117.23
292,1320.0,22.51,88.37,158.24,105.54
293,1320.0,22.54,88.34,201.95,114.06
294,1320.0,22.54,88.35,156.58,109.78
295,1320.0,22.56,88.35,154.38,105.22
296,1320.0,22.56,88.36,186.81,108.28
297,1320.0,22.58,88.43,121.49,108.73
298,1320.0,22.59,88.36,243.72,102.41
299,1320.0,22.6,88.37,229.54,101.07
300,1320.0,22.61,88.36,249.92,102.99
301,1380.0,22.48,88.34,128.17,116.58
302,1380.0,22.48,88.39,231.56,119.36
303,1380.0,22.51,88.36,164.2,119.98
304,1380.0,22.51,88.37,163.11,112.9
305,1380.0,22.54,88.34,225.02,114.89
306,1380.0,22.54,88.35,169.61,109.66
307,1380.0,22.56,88.35,160.59,106.23
308,1380.0,22.56,88.39,193.7,120.99
309,1380.0,22.57,88.42,69.83,109.3
310,1380.0,22.58,88.4,191.13,120.75
311,1380.0,22.58,88.43,107.42,112.85
312,1380.0,22.59,88.36,236.44,102.54
313,1380.0,22.6,88.41,202.49,121.82
314,1380.0,22.61,88.36,254.03,104.2
