,dateTime,lat,long,pm,cpm
157,660.0,22.54,88.34,59.41,79.07
158,660.0,22.54,88.35,59.98,79.13
159,660.0,22.56,88.35,58.21,82.08
160,660.0,22.56,88.36,57.85,82.05
161,660.0,22.56,88.39,65.49,85.67
162,660.0,22.57,88.42,23.13,81.67
163,660.0,22.59,88.36,63.25,78.52
164,660.0,22.6,88.37,60.47,78.26
165,660.0,22.6,88.41,67.5,85.86
166,660.0,22.61,88.36,64.79,78.67
167,720.0,22.48,88.39,77.0,81.06
168,720.0,22.51,88.36,71.1,81.92
169,720.0,22.51,88.37,61.59,79.61
170,720.0,22.54,88.34,68.0,81.89
171,720.0,22.56,88.35,65.19,84.17
172,720.0,22.56,88.36,66.3,84.28
173,720.0,22.57,88.42,21.63,84.66
174,720.0,22.6,88.37,71.37,80.89
175,720.0,22.61,88.36,75.91,81.31
176,780.0,22.48,88.39,53.56,81.74
177,780.0,22.51,88.36,46.76,81.79
178,780.0,22.51,88.37,39.47,80.41
179,780.0,22.54,88.34,43.63,80.73
180,780.0,22.54,88.35,40.68,80.45
181,780.0,22.56,88.36,38.49,82.36
182,780.0,22.57,88.42,9.77,84.49
183,780.0,22.58,88.4,30.59,86.45
184,780.0,22.59,88.36,35.52,76.58
185,780.0,22.6,88.37,38.15,76.83
186,780.0,22.6,88.41,36.59,87.02
187,780.0,22.61,88.36,31.36,76.19
188,840.0,22.48,88.34,20.85,78.41
189,840.0,22.51,88.36,35.85,79.82
190,840.0,22.51,88.37,24.94,77.83
191,840.0,22.54,88.34,23.34,78.76
192,840.0,22.54,88.35,23.96,78.81
193,840.0,22.56,88.36,22.6,80.92
194,840.0,22.56,88.39,32.37,83.7
195,840.0,22.57,88.42,10.57,81.64
196,840.0,22.58,88.4,22.27,82.75
197,840.0,22.59,88.36,37.62,76.25
198,840.0,22.6,88.37,26.01,75.16
199,840.0,22.6,88.41,56.49,85.97
200,840.0,22.61,88.36,26.1,75.16
201,900.0,22.48,88.34,21.91,80.71
202,900.0,22.48,88.39,42.37,78.84
203,900.0,22.5,88.35,40.82,82.5
204,900.0,22.51,88.36,29.79,81.46
205,900.0,22.54,88.34,28.19,80.49
206,900.0,22.54,88.35,32.6,80.91
207,900.0,22.56,88.35,28.02,82.25
208,900.0,22.56,88.36,30.76,82.5
209,900.0,22.56,88.39,29.38,85.21
210,900.0,22.57,88.42,13.17,83.68
211,900.0,22.58,88.4,25.73,84.87
212,900.0,22.58,88.43,50.62,87.22
213,900.0,22.59,88.36,34.15,75.94
214,900.0,22.6,88.41,54.89,87.62
215,960.0,22.48,88.34,30.07,82.1
216,960.0,22.48,88.39,44.15,80.4
217,960.0,22.5,88.35,50.45,84.02
218,960.0,22.51,88.36,41.2,83.15
219,960.0,22.51,88.37,33.47,79.39
220,960.0,22.54,88.34,45.75,84.57
221,960.0,22.54,88.35,36.32,83.68
222,960.0,22.56,88.35,32.85,83.83
223,960.0,22.57,88.42,14.2,85.17
224,960.0,22.58,88.4,29.12,86.58
225,960.0,22.59,88.36,30.69,76.85
226,960.0,22.6,88.37,35.51,77.31
227,960.0,22.61,88.36,36.9,77.44
228,1020.0,22.48,88.34,35.77,82.77
229,1020.0,22.48,88.39,39.15,81.19
230,1020.0,22.5,88.35,51.29,84.23
231,1020.0,22.51,88.36,43.04,83.45
232,1020.0,22.51,88.37,34.42,80.74
233,1020.0,22.54,88.34,34.09,84.31
234,1020.0,22.56,88.35,29.89,83.91
235,1020.0,22.56,88.36,32.68,84.17
236,1020.0,22.56,88.39,34.8,89.45
237,1020.0,22.57,88.42,10.65,87.17
238,1020.0,22.58,88.4,19.15,87.97
239,1020.0,22.58,88.43,69.51,92.72
240,1020.0,22.59,88.36,34.77,78.6
241,1020.0,22.6,88.37,42.74,79.36
242,1020.0,22.6,88.41,27.21,88.73
243,1020.0,22.61,88.36,34.05,78.54
244,1080.0,22.48,88.34,27.16,83.06
245,1080.0,22.48,88.39,40.58,83.12
246,1080.0,22.5,88.35,43.89,84.63
247,1080.0,22.51,88.36,45.93,84.83
248,1080.0,22.51,88.37,33.03,82.4
249,1080.0,22.54,88.34,30.34,84.52
250,1080.0,22.56,88.35,29.08,84.4
251,1080.0,22.56,88.36,35.18,84.98
252,1080.0,22.57,88.42,9.66,88.2
253,1080.0,22.58,88.4,25.73,89.72
254,1080.0,22.58,88.43,38.01,90.88
255,1080.0,22.59,88.36,32.9,79.42
256,1080.0,22.6,88.37,35.07,79.62
257,1080.0,22.6,88.41,35.37,90.63
258,1140.0,22.48,88.34,37.89,86.2
259,1140.0,22.48,88.39,61.47,86.46
260,1140.0,22.5,88.35,47.73,87.13
261,1140.0,22.51,88.36,49.07,87.25
262,1140.0,22.51,88.37,33.46,83.82
263,1140.0,22.54,88.35,37.01,90.93
264,1140.0,22.56,88.35,38.1,86.35
265,1140.0,22.56,88.36,41.44,86.67
266,1140.0,22.56,88.39,58.82,95.67
267,1140.0,22.57,88.42,14.46,91.49
268,1140.0,22.58,88.4,32.14,93.16
269,1140.0,22.58,88.43,49.38,94.78
270,1140.0,22.6,88.37,39.51,79.91
271,1140.0,22.6,88.41,36.77,93.59
272,1140.0,22.61,88.36,41.07,80.05
273,1200.0,22.48,88.34,42.17,93.44
274,1200.0,22.48,88.39,53.2,89.54
275,1200.0,22.51,88.36,65.39,95.63
276,1200.0,22.51,88.37,54.46,89.66
277,1200.0,22.56,88.35,43.33,88.31
278,1200.0,22.56,88.36,47.92,88.74
279,1200.0,22.56,88.39,56.64,94.11
280,1200.0,22.58,88.4,29.03,91.51
281,1200.0,22.58,88.43,40.04,92.54
282,1200.0,22.59,88.36,49.61,81.08
283,1200.0,22.6,88.37,49.11,81.04
284,1200.0,22.6,88.41,33.08,91.89
285,1200.0,22.61,88.36,50.51,81.17
286,1260.0,22.48,88.34,41.72,89.47
287,1260.0,22.48,88.39,69.17,87.98
288,1260.0,22.5,88.35,63.34,91.51
289,1260.0,22.51,88.37,41.42,85.37
290,1260.0,22.54,88.34,43.07,85.91
291,1260.0,22.54,88.35,40.36,92.6
292,1260.0,22.56,88.35,42.73,85.88
293,1260.0,22.56,88.36,42.61,85.87
294,1260.0,22.56,88.39,38.57,91.74
295,1260.0,22.57,88.42,15.97,89.61
296,1260.0,22.58,88.43,57.75,93.55
297,1260.0,22.59,88.36,48.05,80.31
298,1260.0,22.61,88.36,42.59,79.79
299,1320.0,22.48,88.34,33.71,84.51
300,1320.0,22.48,88.39,76.28,86.44
301,1320.0,22.5,88.35,48.08,85.87
302,1320.0,22.51,88.36,37.26,84.85
303,1320.0,22.51,88.37,30.37,82.11
304,1320.0,22.54,88.34,36.28,83.91
305,1320.0,22.54,88.35,38.86,91.31
306,1320.0,22.56,88.35,37.15,84.0
307,1320.0,22.56,88.36,38.71,84.14
308,1320.0,22.56,88.39,35.23,92.13
309,1320.0,22.58,88.4,29.82,91.62
310,1320.0,22.59,88.36,41.46,79.7
311,1320.0,22.6,88.37,40.45,79.6
312,1320.0,22.61,88.36,45.28,80.06
313,1380.0,22.48,88.34,31.9,86.62
314,1380.0,22.48,88.39,54.48,87.69
315,1380.0,22.51,88.36,38.49,87.24
316,1380.0,22.51,88.37,33.65,85.72
317,1380.0,22.54,88.34,38.91,85.98
318,1380.0,22.56,88.35,37.12,85.81
319,1380.0,22.56,88.39,35.87,94.82
320,1380.0,22.57,88.42,31.39,94.4
321,1380.0,22.58,88.43,28.9,94.17
322,1380.0,22.59,88.36,44.52,81.92
323,1380.0,22.6,88.37,42.16,81.7
324,1380.0,22.6,88.41,41.04,95.31
325,1380.0,22.61,88.36,43.85,81.86
