,dateTime,lat,long,pm,cpm
85,420.0,22.51,88.37,216.23,118.85
86,420.0,22.54,88.34,245.79,111.83
87,420.0,22.54,88.35,267.44,113.87
88,420.0,22.56,88.35,243.86,109.41
89,420.0,22.56,88.36,249.63,109.96
90,420.0,22.56,88.39,248.6,125.34
91,420.0,22.57,88.42,115.79,112.81
92,420.0,22.59,88.36,275.42,110.3
93,420.0,22.6,88.41,254.68,125.91
94,420.0,22.61,88.36,367.61,119.0
95,480.0,22.48,88.34,128.66,108.34
96,480.0,22.48,88.39,247.36,116.06
97,480.0,22.51,88.37,222.84,113.75
98,480.0,22.54,88.34,248.74,108.86
99,480.0,22.54,88.35,260.06,109.93
100,480.0,22.56,88.35,248.69,108.23
101,480.0,22.56,88.36,249.03,108.26
102,480.0,22.56,88.39,253.18,122.3
103,480.0,22.57,88.42,117.52,109.5
104,480.0,22.58,88.43,160.23,113.53
105,480.0,22.59,88.36,275.95,107.34
106,480.0,22.6,88.37,280.23,107.74
107,480.0,22.6,88.41,258.7,122.82
108,540.0,22.48,88.34,124.96,98.81
109,540.0,22.48,88.39,236.55,105.71
110,540.0,22.5,88.35,226.13,108.36
111,540.0,22.51,88.36,259.47,111.5
112,540.0,22.54,88.34,246.37,105.88
113,540.0,22.54,88.35,259.41,107.11
114,540.0,22.56,88.35,250.44,106.89
115,540.0,22.56,88.36,246.44,106.52
116,540.0,22.56,88.39,261.67,116.78
117,540.0,22.58,88.43,154.12,106.63
118,540.0,22.59,88.36,288.21,106.23
119,540.0,22.6,88.37,293.67,106.75
120,540.0,22.6,88.41,259.61,116.58
121,540.0,22.61,88.36,292.28,106.61
122,600.0,22.48,88.34,109.64,91.94
123,600.0,22.48,88.39,242.78,101.22
124,600.0,22.5,88.35,205.88,101.02
125,600.0,22.51,88.36,240.45,104.28
126,600.0,22.51,88.37,200.59,97.24
127,600.0,22.54,88.34,224.15,98.92
128,600.0,22.54,88.35,242.65,100.66
129,600.0,22.56,88.35,238.8,100.3
130,600.0,22.56,88.36,228.7,110.06
131,600.0,22.57,88.42,104.96,99.26
132,600.0,22.58,88.43,143.77,102.92
133,600.0,22.59,88.36,262.55,101.68
134,600.0,22.6,88.37,263.06,101.73
135,600.0,22.6,88.41,247.65,112.72
136,600.0,22.61,88.36,280.81,103.41
137,660.0,22.48,88.34,94.23,87.14
138,660.0,22.48,88.39,202.74,95.31
139,660.0,22.51,88.36,213.84,98.43
140,660.0,22.54,88.34,190.29,93.81
141,660.0,22.56,88.35,207.19,95.41
142,660.0,22.56,88.39,227.82,108.56
143,660.0,22.57,88.42,87.59,95.33
144,660.0,22.59,88.36,234.93,97.63
145,660.0,22.6,88.37,233.37,97.49
146,660.0,22.6,88.41,236.55,109.39
147,660.0,22.61,88.36,255.82,99.6
148,720.0,22.48,88.34,82.72,81.38
149,720.0,22.48,88.39,187.07,89.23
150,720.0,22.51,88.36,186.07,91.13
151,720.0,22.51,88.37,168.81,87.51
152,720.0,22.54,88.34,177.08,89.44
153,720.0,22.54,88.35,185.3,90.21
154,720.0,22.56,88.35,186.27,90.3
155,720.0,22.56,88.36,178.16,99.21
156,720.0,22.57,88.42,84.4,89.22
157,720.0,22.58,88.43,110.72,91.7
158,720.0,22.59,88.36,209.34,91.46
159,720.0,22.6,88.37,205.59,91.11
160,720.0,22.6,88.41,209.77,101.05
161,780.0,22.48,88.34,76.24,78.26
162,780.0,22.5,88.35,139.23,84.21
163,780.0,22.51,88.36,164.83,86.62
164,780.0,22.51,88.37,154.34,84.02
165,780.0,22.54,88.34,155.49,83.85
166,780.0,22.54,88.35,169.06,85.13
167,780.0,22.56,88.35,165.0,84.75
168,780.0,22.56,88.36,162.64,94.41
169,780.0,22.56,88.39,175.81,92.04
170,780.0,22.57,88.42,65.25,81.61
171,780.0,22.58,88.43,90.69,84.01
172,780.0,22.59,88.36,172.87,85.84
173,780.0,22.6,88.37,163.5,84.96
174,780.0,22.61,88.36,165.19,85.12
175,840.0,22.48,88.34,74.79,79.97
176,840.0,22.48,88.39,167.23,84.24
177,840.0,22.51,88.37,133.57,81.07
178,840.0,22.54,88.34,139.84,84.08
179,840.0,22.54,88.35,154.1,85.43
180,840.0,22.56,88.35,147.42,84.8
181,840.0,22.56,88.36,144.27,92.0
182,840.0,22.56,88.39,150.48,88.98
183,840.0,22.57,88.42,61.09,80.55
184,840.0,22.58,88.43,83.59,82.67
185,840.0,22.6,88.37,154.89,83.0
186,840.0,22.6,88.41,152.79,89.2
187,840.0,22.61,88.36,171.32,84.55
188,900.0,22.48,88.34,78.66,82.17
189,900.0,22.48,88.39,162.45,84.43
190,900.0,22.5,88.35,132.88,87.28
191,900.0,22.51,88.36,174.67,91.23
192,900.0,22.51,88.37,131.71,81.53
193,900.0,22.54,88.34,154.38,87.52
194,900.0,22.54,88.35,165.66,88.59
195,900.0,22.56,88.35,154.69,87.55
196,900.0,22.56,88.36,154.2,94.14
197,900.0,22.56,88.39,152.59,91.33
198,900.0,22.57,88.42,60.8,82.67
199,900.0,22.58,88.43,81.46,84.62
200,900.0,22.59,88.36,190.97,93.51
201,900.0,22.6,88.37,169.07,85.48
202,900.0,22.6,88.41,160.86,92.11
203,900.0,22.61,88.36,181.91,92.66
204,960.0,22.48,88.39,171.67,88.39
205,960.0,22.51,88.36,177.36,94.25
206,960.0,22.51,88.37,153.8,86.71
207,960.0,22.54,88.34,156.47,90.93
208,960.0,22.54,88.35,169.35,92.15
209,960.0,22.56,88.35,157.7,91.05
210,960.0,22.56,88.36,161.38,96.85
211,960.0,22.56,88.39,175.72,97.97
212,960.0,22.58,88.43,101.17,90.94
213,960.0,22.59,88.36,203.86,90.16
214,960.0,22.6,88.37,167.75,86.75
215,960.0,22.61,88.36,175.34,87.47
216,1020.0,22.48,88.34,93.37,93.94
217,1020.0,22.48,88.39,211.16,99.04
218,1020.0,22.5,88.35,185.9,102.67
219,1020.0,22.51,88.36,228.71,106.71
220,1020.0,22.51,88.37,174.99,95.62
221,1020.0,22.54,88.34,165.75,96.8
222,1020.0,22.54,88.35,189.09,99.0
223,1020.0,22.56,88.36,205.89,106.24
224,1020.0,22.56,88.39,247.38,112.38
225,1020.0,22.57,88.42,94.03,97.92
226,1020.0,22.58,88.43,106.28,99.07
227,1020.0,22.59,88.36,193.94,91.4
228,1020.0,22.6,88.37,197.53,91.74
229,1020.0,22.61,88.36,205.54,92.5
230,1080.0,22.48,88.34,110.05,107.37
231,1080.0,22.5,88.35,190.34,114.94
232,1080.0,22.51,88.36,383.89,133.21
233,1080.0,22.51,88.37,185.82,103.2
234,1080.0,22.54,88.35,210.43,109.76
235,1080.0,22.56,88.36,242.46,115.4
236,1080.0,22.56,88.39,279.26,120.35
237,1080.0,22.57,88.42,109.2,104.31
238,1080.0,22.58,88.43,125.66,105.86
239,1080.0,22.59,88.36,215.18,95.42
240,1080.0,22.6,88.37,216.12,95.51
241,1140.0,22.48,88.34,127.56,114.68
242,1140.0,22.5,88.35,208.01,122.27
243,1140.0,22.51,88.36,252.53,126.47
244,1140.0,22.51,88.37,201.57,107.21
245,1140.0,22.54,88.34,215.39,115.16
246,1140.0,22.54,88.35,242.32,117.7
247,1140.0,22.56,88.35,232.08,116.73
248,1140.0,22.56,88.36,250.47,117.1
249,1140.0,22.56,88.39,303.6,125.09
250,1140.0,22.57,88.42,117.97,107.57
251,1140.0,22.58,88.43,148.28,110.43
252,1140.0,22.6,88.37,279.06,105.55
253,1140.0,22.6,88.41,231.19,118.25
254,1140.0,22.61,88.36,286.83,131.83
255,1200.0,22.48,88.34,118.81,109.47
256,1200.0,22.48,88.39,263.38,114.03
257,1200.0,22.5,88.35,216.54,118.69
258,1200.0,22.51,88.36,255.2,122.34
259,1200.0,22.54,88.34,209.27,111.89
260,1200.0,22.54,88.35,229.69,113.82
261,1200.0,22.56,88.36,229.68,113.14
262,1200.0,22.56,88.39,248.22,115.45
263,1200.0,22.58,88.43,146.78,105.88
264,1200.0,22.6,88.37,240.22,102.37
265,1200.0,22.6,88.41,222.68,113.04
266,1200.0,22.61,88.36,236.82,125.73
267,1260.0,22.48,88.34,120.18,108.66
268,1260.0,22.48,88.39,245.98,113.4
269,1260.0,22.5,88.35,218.15,117.9
270,1260.0,22.51,88.36,248.85,120.8
271,1260.0,22.54,88.35,242.4,116.98
272,1260.0,22.56,88.35,227.59,115.58
273,1260.0,22.56,88.36,228.39,113.89
274,1260.0,22.56,88.39,233.4,113.55
275,1260.0,22.57,88.42,107.26,101.65
276,1260.0,22.58,88.43,130.61,103.85
277,1260.0,22.59,88.36,240.31,126.86
278,1260.0,22.6,88.37,237.33,102.82
279,1260.0,22.6,88.41,213.25,111.65
280,1260.0,22.61,88.36,241.03,126.92
281,1320.0,22.5,88.35,214.27,121.69
282,1320.0,22.51,88.36,233.16,123.47
283,1320.0,22.51,88.37,197.52,119.78
284,1320.0,22.54,88.35,246.47,119.04
285,1320.0,22.56,88.35,228.64,117.36
286,1320.0,22.56,88.36,205.1,111.97
287,1320.0,22.56,88.39,251.93,116.65
288,1320.0,22.57,88.42,101.47,102.45
289,1320.0,22.59,88.36,223.51,125.06
290,1320.0,22.6,88.37,215.81,100.66
291,1320.0,22.61,88.36,218.18,124.55
292,1380.0,22.48,88.34,108.5,108.12
293,1380.0,22.48,88.39,213.8,120.71
294,1380.0,22.5,88.35,196.93,116.46
295,1380.0,22.51,88.36,207.78,117.49
296,1380.0,22.51,88.37,182.88,117.8
297,1380.0,22.54,88.34,194.07,113.48
298,1380.0,22.54,88.35,220.57,115.98
299,1380.0,22.56,88.35,205.39,114.55
300,1380.0,22.56,88.36,193.75,109.81
301,1380.0,22.57,88.42,114.6,101.98
302,1380.0,22.58,88.43,121.43,102.63
303,1380.0,22.59,88.36,196.87,122.35
304,1380.0,22.6,88.37,189.18,98.48
305,1380.0,22.6,88.41,180.48,108.2
306,1380.0,22.61,88.36,198.83,122.54
