,dateTime,lat,long,pm,cpm
0,0.0,22.48,88.34,147.05,118.32
1,0.0,22.48,88.39,236.32,125.3
2,0.0,22.5,88.35,250.24,128.05
3,0.0,22.51,88.36,219.98,125.2
4,0.0,22.51,88.37,188.45,120.79
5,0.0,22.54,88.34,230.91,117.89
6,0.0,22.54,88.35,223.22,117.16
7,0.0,22.56,88.35,212.08,112.21
8,0.0,22.56,88.39,197.68,119.85
9,0.0,22.57,88.42,133.1,113.75
10,0.0,22.58,88.4,177.76,117.97
11,0.0,22.58,88.43,101.58,110.78
12,0.0,22.59,88.36,249.39,103.1
13,0.0,22.6,88.37,236.38,101.87
14,0.0,22.6,88.41,208.65,120.88
15,0.0,22.61,88.36,269.7,105.02
16,60.0,22.48,88.39,233.5,126.66
17,60.0,22.5,88.35,236.17,126.8
18,60.0,22.51,88.36,232.02,126.4
19,60.0,22.54,88.34,218.1,117.54
20,60.0,22.54,88.35,214.97,117.24
21,60.0,22.56,88.35,196.16,110.94
22,60.0,22.56,88.36,200.19,111.32
23,60.0,22.56,88.39,199.7,125.85
24,60.0,22.57,88.42,105.42,116.95
25,60.0,22.58,88.4,178.8,123.87
26,60.0,22.58,88.43,105.51,116.96
27,60.0,22.6,88.37,222.58,100.16
28,60.0,22.6,88.41,204.75,126.32
29,60.0,22.61,88.36,282.73,105.84
30,120.0,22.48,88.34,112.12,97.4
31,120.0,22.48,88.39,235.88,109.25
32,120.0,22.5,88.35,207.78,106.42
33,120.0,22.51,88.36,157.09,101.64
34,120.0,22.51,88.37,131.35,99.38
35,120.0,22.54,88.34,197.79,113.93
36,120.0,22.54,88.35,202.23,114.35
37,120.0,22.56,88.35,176.41,109.53
38,120.0,22.56,88.36,192.37,111.04
39,120.0,22.56,88.39,201.02,127.37
40,120.0,22.57,88.42,99.88,117.83
41,120.0,22.58,88.4,180.37,125.42
42,120.0,22.58,88.43,107.45,118.54
43,120.0,22.59,88.36,204.05,100.1
44,120.0,22.6,88.37,202.03,99.91
45,120.0,22.61,88.36,227.11,102.28
46,180.0,22.48,88.34,52.66,83.2
47,180.0,22.48,88.39,102.81,83.82
48,180.0,22.5,88.35,101.41,87.8
49,180.0,22.51,88.36,102.29,87.88
50,180.0,22.54,88.35,135.75,99.18
51,180.0,22.56,88.35,134.24,98.29
52,180.0,22.56,88.36,133.05,98.18
53,180.0,22.56,88.39,183.39,127.23
54,180.0,22.57,88.42,100.61,119.42
55,180.0,22.58,88.4,183.61,127.25
56,180.0,22.6,88.37,181.07,98.42
57,180.0,22.61,88.36,198.83,100.09
58,240.0,22.48,88.34,52.88,79.74
59,240.0,22.48,88.39,77.67,79.52
60,240.0,22.5,88.35,109.58,85.09
61,240.0,22.51,88.36,109.5,85.08
62,240.0,22.51,88.37,101.22,81.74
63,240.0,22.54,88.34,97.45,88.06
64,240.0,22.54,88.35,111.58,89.4
65,240.0,22.56,88.36,142.85,97.41
66,240.0,22.56,88.39,149.65,117.67
67,240.0,22.57,88.42,71.74,110.32
68,240.0,22.58,88.4,181.74,120.7
69,240.0,22.58,88.43,102.28,113.2
70,240.0,22.6,88.37,192.05,98.2
71,240.0,22.6,88.41,207.78,123.16
72,240.0,22.61,88.36,194.64,98.44
73,300.0,22.48,88.34,65.03,81.52
74,300.0,22.48,88.39,113.31,84.6
75,300.0,22.5,88.35,108.85,85.66
76,300.0,22.51,88.36,119.33,86.65
77,300.0,22.54,88.34,127.61,90.59
78,300.0,22.54,88.35,144.77,92.21
79,300.0,22.56,88.36,148.39,94.37
80,300.0,22.56,88.39,150.44,101.85
81,300.0,22.57,88.42,65.07,93.79
82,300.0,22.58,88.43,98.71,96.97
83,300.0,22.59,88.36,187.26,95.82
84,300.0,22.6,88.37,175.01,94.67
85,300.0,22.6,88.41,194.13,105.97
86,360.0,22.48,88.34,62.45,77.12
87,360.0,22.5,88.35,100.84,80.74
88,360.0,22.51,88.36,96.92,80.37
89,360.0,22.54,88.35,76.79,77.56
90,360.0,22.56,88.35,84.23,81.52
91,360.0,22.56,88.36,73.99,80.56
92,360.0,22.56,88.39,98.07,85.96
93,360.0,22.58,88.4,64.49,82.79
94,360.0,22.59,88.36,75.74,74.29
95,360.0,22.6,88.41,64.08,82.75
96,360.0,22.61,88.36,62.22,73.02
97,420.0,22.48,88.34,34.03,76.77
98,420.0,22.5,88.35,48.72,78.16
99,420.0,22.51,88.37,38.16,74.09
100,420.0,22.54,88.34,41.71,78.5
101,420.0,22.54,88.35,45.4,78.84
102,420.0,22.56,88.36,49.12,82.16
103,420.0,22.56,88.39,55.45,83.13
104,420.0,22.57,88.42,17.42,79.55
105,420.0,22.58,88.4,36.26,81.32
106,420.0,22.58,88.43,28.18,80.56
107,420.0,22.59,88.36,47.43,72.43
108,420.0,22.6,88.37,47.95,72.48
109,420.0,22.61,88.36,43.26,72.04
110,480.0,22.48,88.39,76.0,81.62
111,480.0,22.5,88.35,49.66,82.7
112,480.0,22.51,88.36,51.91,82.92
113,480.0,22.51,88.37,46.26,78.82
114,480.0,22.54,88.34,45.05,77.04
115,480.0,22.54,88.35,46.89,77.21
116,480.0,22.56,88.35,47.27,81.69
117,480.0,22.56,88.36,46.53,81.62
118,480.0,22.56,88.39,51.07,84.4
119,480.0,22.57,88.42,18.21,81.3
120,480.0,22.58,88.4,41.18,83.47
121,480.0,22.58,88.43,124.02,91.28
122,480.0,22.59,88.36,57.81,74.55
123,480.0,22.6,88.41,43.38,83.67
124,480.0,22.61,88.36,50.48,73.85
125,540.0,22.48,88.34,39.15,79.81
126,540.0,22.51,88.36,60.82,81.85
127,540.0,22.54,88.34,52.42,76.66
128,540.0,22.54,88.35,51.44,76.57
129,540.0,22.56,88.35,50.38,79.61
130,540.0,22.56,88.36,50.68,79.64
131,540.0,22.56,88.39,57.55,82.3
132,540.0,22.57,88.42,25.44,79.27
133,540.0,22.58,88.43,34.33,80.1
134,540.0,22.59,88.36,54.69,75.25
135,540.0,22.6,88.37,51.63,74.96
136,540.0,22.6,88.41,62.48,82.76
137,540.0,22.61,88.36,56.93,75.46
138,600.0,22.48,88.39,99.23,80.36
139,600.0,22.5,88.35,59.79,78.9
140,600.0,22.51,88.36,65.49,79.44
141,600.0,22.51,88.37,55.9,76.27
142,600.0,22.54,88.34,58.78,77.55
143,600.0,22.54,88.35,64.76,78.12
144,600.0,22.56,88.35,63.68,81.69
145,600.0,22.56,88.36,67.75,82.08
146,600.0,22.56,88.39,69.45,86.14
147,600.0,22.57,88.42,34.71,82.87
148,600.0,22.58,88.4,76.59,86.82
149,600.0,22.58,88.43,50.55,84.36
150,600.0,22.59,88.36,72.12,76.8
151,600.0,22.6,88.37,67.28,76.34
152,600.0,22.6,88.41,85.64,87.67
153,660.0,22.48,88.34,40.86,77.14
154,660.0,22.48,88.39,83.86,79.21
155,660.0,22.5,88.35,62.18,79.15
156,660.0,22.54,88.34,59.41,79.07
