,dateTime,lat,long,pm,cpm
0,0.0,22.48,88.39,206.09,121.31
1,0.0,22.5,88.35,182.71,118.31
2,0.0,22.54,88.34,185.42,116.01
3,0.0,22.54,88.35,204.53,117.81
4,0.0,22.56,88.35,198.95,117.29
5,0.0,22.56,88.36,174.34,111.04
6,0.0,22.56,88.39,193.6,111.42
7,0.0,22.57,88.42,114.0,103.91
8,0.0,22.59,88.36,186.62,120.79
9,0.0,22.6,88.37,178.32,97.96
10,0.0,22.61,88.36,192.79,121.38
11,60.0,22.48,88.34,102.83,109.08
12,60.0,22.48,88.39,196.9,116.42
13,60.0,22.5,88.35,174.87,115.88
14,60.0,22.51,88.37,162.36,113.16
15,60.0,22.54,88.34,173.47,112.83
16,60.0,22.54,88.35,201.41,115.47
17,60.0,22.56,88.36,178.1,111.89
18,60.0,22.56,88.39,175.91,109.4
19,60.0,22.57,88.42,92.18,101.5
20,60.0,22.58,88.43,107.13,102.91
21,60.0,22.59,88.36,178.02,119.58
22,60.0,22.6,88.37,176.96,97.33
23,60.0,22.6,88.41,167.63,108.62
24,60.0,22.61,88.36,188.94,120.61
25,120.0,22.48,88.34,108.04,112.73
26,120.0,22.48,88.39,213.99,123.29
27,120.0,22.5,88.35,168.01,118.39
28,120.0,22.51,88.36,179.82,119.5
29,120.0,22.54,88.34,167.45,110.31
30,120.0,22.54,88.35,186.34,112.09
31,120.0,22.56,88.35,170.18,110.57
32,120.0,22.56,88.36,162.49,114.1
33,120.0,22.57,88.42,84.41,104.71
34,120.0,22.59,88.36,177.24,119.6
35,120.0,22.6,88.37,183.1,98.55
36,120.0,22.6,88.41,175.33,113.29
37,120.0,22.61,88.36,185.65,120.39
38,180.0,22.48,88.39,214.68,123.4
39,180.0,22.51,88.36,178.0,119.62
40,180.0,22.51,88.37,149.67,117.26
41,180.0,22.54,88.34,152.89,104.74
42,180.0,22.54,88.35,171.79,106.52
43,180.0,22.56,88.35,156.39,105.07
44,180.0,22.56,88.36,156.97,113.97
45,180.0,22.56,88.39,158.67,113.59
46,180.0,22.58,88.43,104.16,108.45
47,180.0,22.59,88.36,191.6,99.07
48,180.0,22.61,88.36,189.34,98.86
49,240.0,22.48,88.34,92.54,111.32
50,240.0,22.48,88.39,197.21,121.16
51,240.0,22.5,88.35,162.71,117.94
52,240.0,22.51,88.37,150.8,116.78
53,240.0,22.54,88.35,174.93,110.29
54,240.0,22.56,88.35,155.95,108.5
55,240.0,22.56,88.36,167.19,117.41
56,240.0,22.56,88.39,156.2,113.76
57,240.0,22.57,88.42,86.12,107.15
58,240.0,22.59,88.36,174.28,98.7
59,240.0,22.6,88.41,173.74,115.41
60,240.0,22.61,88.36,173.32,98.61
61,300.0,22.48,88.39,217.49,120.99
62,300.0,22.5,88.35,163.24,118.45
63,300.0,22.51,88.36,177.48,119.79
64,300.0,22.51,88.37,151.44,114.76
65,300.0,22.54,88.34,154.83,101.69
66,300.0,22.56,88.35,170.12,103.13
67,300.0,22.56,88.36,164.4,116.61
68,300.0,22.56,88.39,179.77,114.64
69,300.0,22.57,88.42,77.29,104.97
70,300.0,22.58,88.43,101.43,107.24
71,300.0,22.59,88.36,182.38,95.98
72,300.0,22.6,88.37,179.47,95.71
73,360.0,22.48,88.39,192.24,113.74
74,360.0,22.51,88.36,157.0,111.82
75,360.0,22.51,88.37,133.37,108.18
76,360.0,22.54,88.34,153.06,102.64
77,360.0,22.54,88.35,171.37,104.37
78,360.0,22.56,88.35,177.86,104.98
79,360.0,22.56,88.36,160.86,114.03
80,360.0,22.56,88.39,163.63,111.31
81,360.0,22.57,88.42,74.67,102.92
82,360.0,22.58,88.43,101.37,105.44
83,360.0,22.59,88.36,164.81,93.84
84,360.0,22.6,88.41,165.17,111.46
85,360.0,22.61,88.36,193.73,96.57
86,420.0,22.48,88.34,87.37,103.44
87,420.0,22.48,88.39,228.18,113.67
88,420.0,22.5,88.35,154.73,109.79
89,420.0,22.51,88.36,168.96,111.14
90,420.0,22.51,88.37,148.84,106.19
91,420.0,22.54,88.34,173.09,104.04
92,420.0,22.54,88.35,175.24,104.24
93,420.0,22.56,88.35,179.98,104.69
94,420.0,22.56,88.36,163.25,110.54
95,420.0,22.56,88.39,159.11,111.37
96,420.0,22.57,88.42,81.39,104.03
