,dateTime,lat,long,pm,cpm
0,0.0,22.48,88.34,114.53,102.45
1,0.0,22.48,88.39,239.24,115.01
2,0.0,22.5,88.35,207.41,111.22
3,0.0,22.51,88.36,233.53,113.68
4,0.0,22.51,88.37,207.93,112.06
5,0.0,22.54,88.34,227.31,116.01
6,0.0,22.54,88.35,252.99,118.44
7,0.0,22.56,88.35,241.87,110.74
8,0.0,22.56,88.36,224.07,109.06
9,0.0,22.56,88.39,210.35,109.42
10,0.0,22.57,88.42,140.29,102.81
11,0.0,22.58,88.43,146.83,103.42
12,0.0,22.59,88.36,249.91,103.31
13,0.0,22.6,88.37,247.55,103.09
14,0.0,22.6,88.41,221.02,110.42
15,0.0,22.61,88.36,266.56,104.88
16,60.0,22.48,88.39,236.17,114.44
17,60.0,22.51,88.36,242.12,114.54
18,60.0,22.51,88.37,215.03,112.44
19,60.0,22.54,88.34,227.18,114.43
20,60.0,22.54,88.35,247.02,116.3
21,60.0,22.56,88.35,227.72,107.48
22,60.0,22.56,88.36,251.47,109.72
23,60.0,22.56,88.39,221.08,112.87
24,60.0,22.57,88.42,120.17,103.35
25,60.0,22.59,88.36,258.23,104.38
26,60.0,22.6,88.41,234.13,114.1
27,60.0,22.61,88.36,286.18,107.02
28,120.0,22.48,88.34,123.02,106.81
29,120.0,22.48,88.39,246.65,118.7
30,120.0,22.5,88.35,224.18,116.35
31,120.0,22.51,88.37,221.51,116.32
32,120.0,22.54,88.34,232.83,116.16
33,120.0,22.54,88.35,261.54,118.87
34,120.0,22.56,88.35,236.49,108.9
35,120.0,22.56,88.36,255.66,110.71
36,120.0,22.56,88.39,233.35,114.42
37,120.0,22.57,88.42,115.44,103.3
38,120.0,22.58,88.43,145.28,106.11
39,120.0,22.6,88.37,245.13,104.05
40,120.0,22.61,88.36,268.9,106.29
41,180.0,22.48,88.34,112.3,103.8
42,180.0,22.48,88.39,219.01,113.72
43,180.0,22.5,88.35,200.91,112.16
44,180.0,22.51,88.37,189.81,110.97
45,180.0,22.54,88.34,203.53,112.17
46,180.0,22.54,88.35,218.76,113.61
47,180.0,22.56,88.35,206.41,105.52
48,180.0,22.56,88.36,202.97,105.19
49,180.0,22.56,88.39,208.32,111.45
50,180.0,22.57,88.42,89.65,100.25
51,180.0,22.58,88.43,124.51,103.54
52,180.0,22.59,88.36,220.19,103.51
53,180.0,22.6,88.37,216.13,103.13
54,180.0,22.6,88.41,203.91,111.03
55,180.0,22.61,88.36,233.85,104.8
56,240.0,22.48,88.34,105.38,107.64
57,240.0,22.48,88.39,209.62,116.29
58,240.0,22.5,88.35,192.08,115.82
59,240.0,22.51,88.36,220.41,118.49
60,240.0,22.51,88.37,185.65,114.03
61,240.0,22.54,88.34,201.05,106.88
62,240.0,22.54,88.35,219.38,108.61
63,240.0,22.56,88.36,203.75,105.03
64,240.0,22.57,88.42,99.2,105.38
65,240.0,22.59,88.36,232.06,104.09
66,240.0,22.6,88.37,230.45,103.94
67,240.0,22.6,88.41,215.36,116.34
68,300.0,22.48,88.34,120.75,114.34
69,300.0,22.48,88.39,238.86,123.8
70,300.0,22.5,88.35,208.73,122.64
71,300.0,22.51,88.37,207.68,120.86
72,300.0,22.54,88.34,223.33,111.82
73,300.0,22.54,88.35,242.4,113.62
74,300.0,22.56,88.35,221.3,107.96
75,300.0,22.56,88.36,222.96,108.12
76,300.0,22.56,88.39,231.86,123.93
77,300.0,22.57,88.42,107.21,112.17
78,300.0,22.58,88.43,140.39,115.3
79,300.0,22.59,88.36,256.98,107.77
80,300.0,22.6,88.41,232.41,123.98
81,300.0,22.61,88.36,265.47,108.57
82,360.0,22.48,88.34,123.69,114.53
83,360.0,22.48,88.39,254.28,125.79
