,dateTime,lat,long,pm,cpm
47,180.0,22.6,88.41,174.48,115.08
48,180.0,22.61,88.36,189.34,98.86
49,240.0,22.5,88.35,162.71,117.94
50,240.0,22.51,88.36,171.4,118.76
51,240.0,22.54,88.34,150.83,108.02
52,240.0,22.54,88.35,174.93,110.29
53,240.0,22.56,88.35,155.95,108.5
54,240.0,22.56,88.36,167.19,117.41
55,240.0,22.56,88.39,156.2,113.76
56,240.0,22.58,88.43,103.52,108.79
57,240.0,22.6,88.37,177.27,98.99
58,240.0,22.61,88.36,173.32,98.61
59,300.0,22.48,88.34,94.04,111.92
60,300.0,22.48,88.39,217.49,120.99
61,300.0,22.5,88.35,163.24,118.45
62,300.0,22.51,88.36,177.48,119.79
63,300.0,22.51,88.37,151.44,114.76
64,300.0,22.54,88.34,154.83,101.69
65,300.0,22.54,88.35,172.64,103.37
66,300.0,22.56,88.35,170.12,103.13
67,300.0,22.56,88.36,164.4,116.61
68,300.0,22.56,88.39,179.77,114.64
69,300.0,22.58,88.43,101.43,107.24
70,300.0,22.59,88.36,182.38,95.98
71,300.0,22.6,88.37,179.47,95.71
72,300.0,22.6,88.41,171.59,113.86
73,300.0,22.61,88.36,189.03,96.61
74,360.0,22.48,88.34,87.12,105.23
75,360.0,22.48,88.39,192.24,113.74
76,360.0,22.5,88.35,155.47,111.68
77,360.0,22.51,88.36,157.0,111.82
78,360.0,22.54,88.34,153.06,102.64
79,360.0,22.54,88.35,171.37,104.37
80,360.0,22.56,88.35,177.86,104.98
81,360.0,22.56,88.36,160.86,114.03
82,360.0,22.56,88.39,163.63,111.31
83,360.0,22.59,88.36,164.81,93.84
84,360.0,22.6,88.37,162.09,93.58
85,360.0,22.6,88.41,165.17,111.46
86,360.0,22.61,88.36,193.73,96.57
87,420.0,22.48,88.34,87.37,103.44
88,420.0,22.5,88.35,154.73,109.79
89,420.0,22.51,88.36,168.96,111.14
90,420.0,22.51,88.37,148.84,106.19
91,420.0,22.54,88.34,173.09,104.04
92,420.0,22.54,88.35,175.24,104.24
93,420.0,22.56,88.35,179.98,104.69
94,420.0,22.56,88.36,163.25,110.54
95,420.0,22.56,88.39,159.11,111.37
96,420.0,22.58,88.43,110.26,106.76
97,420.0,22.6,88.37,180.07,97.39
98,420.0,22.6,88.41,176.25,112.98
99,420.0,22.61,88.36,209.37,100.15
100,480.0,22.48,88.34,90.95,99.93
101,480.0,22.48,88.39,226.97,109.03
102,480.0,22.5,88.35,164.56,106.88
103,480.0,22.51,88.36,179.52,108.29
104,480.0,22.54,88.34,172.31,100.74
105,480.0,22.54,88.35,179.11,101.38
106,480.0,22.56,88.36,169.76,109.71
107,480.0,22.56,88.39,167.58,110.13
108,480.0,22.57,88.42,79.01,101.77
109,480.0,22.58,88.43,179.56,111.26
110,480.0,22.59,88.36,197.27,98.04
111,480.0,22.6,88.41,176.82,111.0
112,480.0,22.61,88.36,193.81,97.71
113,540.0,22.48,88.34,110.67,95.53
114,540.0,22.48,88.39,178.54,96.61
115,540.0,22.51,88.36,127.07,97.08
116,540.0,22.51,88.37,108.35,89.98
117,540.0,22.54,88.34,149.6,93.89
118,540.0,22.56,88.35,140.11,92.99
119,540.0,22.56,88.36,142.81,101.79
120,540.0,22.57,88.42,61.82,94.52
121,540.0,22.59,88.36,159.01,92.25
122,540.0,22.6,88.37,154.09,91.79
123,540.0,22.61,88.36,141.83,90.63
124,600.0,22.48,88.34,122.08,92.07
125,600.0,22.48,88.39,146.49,94.29
126,600.0,22.5,88.35,101.15,90.1
127,600.0,22.51,88.36,99.23,89.91
128,600.0,22.54,88.34,131.43,91.41
129,600.0,22.54,88.35,131.97,91.46
130,600.0,22.56,88.35,124.62,90.76
131,600.0,22.56,88.36,128.35,97.86
132,600.0,22.56,88.39,102.37,97.05
133,600.0,22.57,88.42,53.19,92.41
134,600.0,22.58,88.43,72.5,94.23
135,600.0,22.59,88.36,133.73,88.32
136,600.0,22.6,88.37,124.93,87.49
137,600.0,22.6,88.41,113.3,98.08
138,600.0,22.61,88.36,137.84,88.71
139,660.0,22.48,88.34,96.91,87.5
140,660.0,22.48,88.39,154.67,91.35
141,660.0,22.5,88.35,114.22,89.13
142,660.0,22.51,88.36,111.22,88.85
143,660.0,22.51,88.37,91.53,85.4
144,660.0,22.54,88.34,129.8,88.4
145,660.0,22.54,88.35,122.59,87.72
146,660.0,22.56,88.35,112.89,86.8
147,660.0,22.56,88.36,109.34,93.28
148,660.0,22.56,88.39,104.58,94.74
149,660.0,22.58,88.43,65.7,91.07
150,660.0,22.59,88.36,120.31,86.73
151,660.0,22.6,88.37,114.03,86.14
152,720.0,22.48,88.34,78.79,85.25
153,720.0,22.48,88.39,161.61,90.89
154,720.0,22.5,88.35,116.97,88.85
155,720.0,22.51,88.36,122.24,89.35
156,720.0,22.51,88.37,98.96,84.98
157,720.0,22.54,88.34,119.82,86.94
158,720.0,22.54,88.35,121.37,87.09
159,720.0,22.56,88.35,136.96,88.56
160,720.0,22.56,88.36,113.77,93.95
161,720.0,22.56,88.39,108.79,95.45
162,720.0,22.57,88.42,50.33,89.94
163,720.0,22.58,88.43,68.84,91.69
164,720.0,22.59,88.36,123.51,85.69
165,720.0,22.6,88.37,117.53,85.13
166,720.0,22.6,88.41,124.48,96.94
167,720.0,22.61,88.36,123.99,85.74
168,780.0,22.48,88.34,77.92,85.82
169,780.0,22.48,88.39,155.51,89.85
170,780.0,22.5,88.35,115.79,89.39
171,780.0,22.51,88.36,126.78,90.43
172,780.0,22.51,88.37,98.26,84.45
173,780.0,22.54,88.34,116.12,85.99
174,780.0,22.54,88.35,119.15,86.27
175,780.0,22.56,88.35,147.89,88.98
176,780.0,22.56,88.36,116.74,93.29
177,780.0,22.56,88.39,107.91,92.46
178,780.0,22.57,88.42,48.62,86.87
179,780.0,22.58,88.43,71.81,80.08
180,780.0,22.6,88.37,119.38,85.81
181,780.0,22.6,88.41,134.78,86.02
182,780.0,22.61,88.36,121.91,86.05
183,840.0,22.48,88.34,63.81,86.19
184,840.0,22.48,88.39,153.5,88.29
185,840.0,22.5,88.35,113.91,90.91
186,840.0,22.51,88.36,123.69,91.84
187,840.0,22.51,88.37,94.42,82.71
188,840.0,22.54,88.35,130.87,91.69
189,840.0,22.56,88.35,141.06,92.65
190,840.0,22.56,88.39,110.18,95.92
191,840.0,22.57,88.42,53.19,90.54
192,840.0,22.58,88.4,118.78,96.73
193,840.0,22.58,88.43,69.6,92.09
194,840.0,22.59,88.36,378.99,112.01
195,840.0,22.6,88.41,128.76,97.67
196,900.0,22.48,88.34,71.48,93.22
197,900.0,22.48,88.39,161.81,92.4
198,900.0,22.5,88.35,130.52,98.79
199,900.0,22.51,88.36,156.34,101.23
200,900.0,22.54,88.34,147.13,98.07
201,900.0,22.56,88.35,135.69,97.0
202,900.0,22.56,88.36,143.78,100.57
203,900.0,22.56,88.39,123.37,98.32
204,900.0,22.57,88.42,59.31,92.28
205,900.0,22.58,88.4,124.48,98.43
206,900.0,22.58,88.43,75.02,93.76
207,900.0,22.59,88.36,299.01,103.89
208,900.0,22.6,88.37,142.51,89.12
209,900.0,22.6,88.41,241.51,109.47
210,900.0,22.61,88.36,149.15,89.75
211,960.0,22.48,88.34,80.74,106.34
212,960.0,22.5,88.35,149.09,112.79
213,960.0,22.51,88.36,153.79,113.24
214,960.0,22.51,88.37,120.73,93.11
215,960.0,22.54,88.35,155.36,104.25
216,960.0,22.56,88.35,142.23,99.42
217,960.0,22.56,88.36,150.66,100.21
218,960.0,22.56,88.39,137.2,107.65
219,960.0,22.57,88.42,65.4,100.88
220,960.0,22.58,88.4,128.11,106.8
221,960.0,22.58,88.43,79.77,102.23
222,960.0,22.59,88.36,169.52,93.25
223,960.0,22.6,88.37,149.85,91.4
224,960.0,22.6,88.41,148.37,108.71
225,960.0,22.61,88.36,156.22,92.0
226,1020.0,22.48,88.34,93.07,113.17
227,1020.0,22.48,88.39,181.01,106.59
228,1020.0,22.5,88.35,155.38,119.05
229,1020.0,22.51,88.36,200.72,123.33
230,1020.0,22.51,88.37,196.87,108.08
231,1020.0,22.54,88.34,158.74,109.74
232,1020.0,22.56,88.35,152.56,102.35
233,1020.0,22.56,88.36,172.75,104.25
234,1020.0,22.56,88.39,193.78,118.99
235,1020.0,22.57,88.42,73.39,107.63
236,1020.0,22.59,88.36,176.48,96.34
237,1020.0,22.6,88.41,209.86,120.51
238,1020.0,22.61,88.36,167.08,95.46
239,1080.0,22.48,88.34,107.57,112.09
240,1080.0,22.48,88.39,209.42,116.58
241,1080.0,22.5,88.35,172.89,118.25
242,1080.0,22.51,88.37,223.51,117.91
243,1080.0,22.54,88.34,169.54,110.9
244,1080.0,22.56,88.35,160.32,104.53
245,1080.0,22.56,88.39,224.82,127.34
246,1080.0,22.57,88.42,80.49,113.72
247,1080.0,22.58,88.4,148.98,120.18
248,1080.0,22.59,88.36,178.34,95.86
249,1080.0,22.6,88.37,167.51,94.84
250,1080.0,22.6,88.41,180.0,123.11
251,1140.0,22.48,88.34,115.1,111.82
252,1140.0,22.48,88.39,263.83,115.41
253,1140.0,22.5,88.35,178.79,117.83
254,1140.0,22.51,88.36,200.43,119.87
255,1140.0,22.54,88.34,157.56,106.18
256,1140.0,22.54,88.35,168.54,107.21
257,1140.0,22.56,88.39,221.6,119.32
258,1140.0,22.57,88.42,81.21,106.07
259,1140.0,22.58,88.4,162.66,113.76
260,1140.0,22.58,88.43,150.19,112.58
261,1140.0,22.59,88.36,220.25,100.6
262,1140.0,22.6,88.37,204.55,99.12
263,1140.0,22.6,88.41,181.58,115.54
264,1140.0,22.61,88.36,237.76,102.25
265,1200.0,22.48,88.39,267.41,115.1
266,1200.0,22.51,88.37,171.37,106.04
267,1200.0,22.54,88.34,194.89,112.92
268,1200.0,22.54,88.35,169.38,110.51
269,1200.0,22.56,88.35,172.03,107.04
270,1200.0,22.56,88.39,216.22,119.03
271,1200.0,22.57,88.42,76.03,105.8
272,1200.0,22.58,88.4,160.68,113.79
273,1200.0,22.58,88.43,120.68,110.01
274,1200.0,22.59,88.36,225.9,100.81
275,1200.0,22.6,88.37,223.37,100.57
276,1200.0,22.6,88.41,173.91,115.03
277,1260.0,22.48,88.34,114.97,108.18
278,1260.0,22.48,88.39,214.78,105.85
279,1260.0,22.5,88.35,187.57,115.03
280,1260.0,22.51,88.36,182.7,114.57
281,1260.0,22.51,88.37,166.47,101.29
282,1260.0,22.54,88.34,181.76,111.97
283,1260.0,22.54,88.35,174.83,111.32
284,1260.0,22.56,88.35,173.99,107.41
285,1260.0,22.56,88.36,191.7,109.09
286,1260.0,22.56,88.39,211.05,118.85
287,1260.0,22.59,88.36,241.75,102.03
288,1260.0,22.6,88.41,181.43,116.06
289,1260.0,22.61,88.36,250.53,102.86
290,1320.0,22.48,88.34,119.7,113.39
291,1320.0,22.5,88.35,193.3,120.34
292,1320.0,22.51,88.36,160.39,117.23
293,1320.0,22.51,88.37,158.24,105.54
294,1320.0,22.54,88.35,156.58,109.78
295,1320.0,22.56,88.35,154.38,105.22
296,1320.0,22.56,88.36,186.81,108.28
297,1320.0,22.56,88.39,190.53,115.25
298,1320.0,22.57,88.42,73.62,104.22
299,1320.0,22.58,88.4,200.98,116.23
300,1320.0,22.58,88.43,121.49,108.73
301,1320.0,22.59,88.36,243.72,102.41
302,1320.0,22.6,88.41,192.33,115.42
303,1320.0,22.61,88.36,249.92,102.99
304,1380.0,22.48,88.34,128.17,116.58
305,1380.0,22.48,88.39,231.56,119.36
306,1380.0,22.5,88.35,216.72,124.93
307,1380.0,22.51,88.36,164.2,119.98
308,1380.0,22.51,88.37,163.11,112.9
309,1380.0,22.54,88.35,169.61,109.66
310,1380.0,22.56,88.36,189.42,108.95
311,1380.0,22.57,88.42,69.83,109.3
312,1380.0,22.59,88.36,236.44,102.54
313,1380.0,22.6,88.37,233.69,102.28
314,1380.0,22.6,88.41,202.49,121.82
