,dateTime,lat,long,pm,cpm
53,240.0,22.54,88.34,97.45,88.06
54,240.0,22.56,88.35,105.01,93.84
55,240.0,22.56,88.39,149.65,117.67
56,240.0,22.58,88.4,181.74,120.7
57,240.0,22.58,88.43,102.28,113.2
58,240.0,22.59,88.36,207.24,99.63
59,240.0,22.6,88.37,192.05,98.2
60,240.0,22.6,88.41,207.78,123.16
61,240.0,22.61,88.36,194.64,98.44
62,300.0,22.48,88.34,65.03,81.52
63,300.0,22.48,88.39,113.31,84.6
64,300.0,22.5,88.35,108.85,85.66
65,300.0,22.51,88.36,119.33,86.65
66,300.0,22.51,88.37,115.23,84.79
67,300.0,22.54,88.35,144.77,92.21
68,300.0,22.56,88.35,132.99,92.92
69,300.0,22.56,88.36,148.39,94.37
70,300.0,22.56,88.39,150.44,101.85
71,300.0,22.57,88.42,65.07,93.79
72,300.0,22.58,88.4,157.43,102.51
73,300.0,22.58,88.43,98.71,96.97
74,300.0,22.59,88.36,187.26,95.82
75,300.0,22.6,88.37,175.01,94.67
76,300.0,22.61,88.36,203.18,97.32
77,360.0,22.48,88.39,109.06,80.96
78,360.0,22.5,88.35,100.84,80.74
79,360.0,22.51,88.36,96.92,80.37
80,360.0,22.51,88.37,82.41,78.45
81,360.0,22.54,88.34,80.49,77.91
82,360.0,22.54,88.35,76.79,77.56
83,360.0,22.56,88.35,84.23,81.52
84,360.0,22.56,88.36,73.99,80.56
85,360.0,22.56,88.39,98.07,85.96
86,360.0,22.57,88.42,32.72,79.8
87,360.0,22.58,88.43,45.9,81.04
88,360.0,22.59,88.36,75.74,74.29
89,360.0,22.6,88.37,71.51,73.89
90,360.0,22.6,88.41,64.08,82.75
91,360.0,22.61,88.36,62.22,73.02
92,420.0,22.48,88.34,34.03,76.77
93,420.0,22.48,88.39,55.79,75.76
94,420.0,22.5,88.35,48.72,78.16
95,420.0,22.51,88.36,43.19,77.64
96,420.0,22.51,88.37,38.16,74.09
97,420.0,22.54,88.35,45.4,78.84
98,420.0,22.56,88.35,43.82,81.66
99,420.0,22.56,88.36,49.12,82.16
100,420.0,22.56,88.39,55.45,83.13
101,420.0,22.57,88.42,17.42,79.55
102,420.0,22.58,88.4,36.26,81.32
103,420.0,22.58,88.43,28.18,80.56
104,420.0,22.6,88.37,47.95,72.48
105,420.0,22.6,88.41,37.85,81.47
106,480.0,22.48,88.34,31.86,81.03
107,480.0,22.48,88.39,76.0,81.62
108,480.0,22.5,88.35,49.66,82.7
109,480.0,22.51,88.36,51.91,82.92
110,480.0,22.56,88.35,47.27,81.69
111,480.0,22.58,88.4,41.18,83.47
112,480.0,22.58,88.43,124.02,91.28
113,480.0,22.59,88.36,57.81,74.55
114,480.0,22.6,88.37,53.92,74.18
115,480.0,22.6,88.41,43.38,83.67
116,480.0,22.61,88.36,50.48,73.85
117,540.0,22.48,88.39,87.62,78.85
118,540.0,22.5,88.35,56.25,81.42
119,540.0,22.51,88.36,60.82,81.85
120,540.0,22.51,88.37,51.61,75.46
121,540.0,22.56,88.35,50.38,79.61
122,540.0,22.56,88.36,50.68,79.64
123,540.0,22.56,88.39,57.55,82.3
124,540.0,22.57,88.42,25.44,79.27
125,540.0,22.58,88.4,49.83,81.57
126,540.0,22.58,88.43,34.33,80.1
127,540.0,22.59,88.36,54.69,75.25
128,540.0,22.6,88.37,51.63,74.96
129,540.0,22.61,88.36,56.93,75.46
130,600.0,22.48,88.34,38.79,76.92
131,600.0,22.5,88.35,59.79,78.9
132,600.0,22.51,88.36,65.49,79.44
133,600.0,22.51,88.37,55.9,76.27
134,600.0,22.56,88.35,63.68,81.69
135,600.0,22.56,88.36,67.75,82.08
136,600.0,22.57,88.42,34.71,82.87
137,600.0,22.58,88.4,76.59,86.82
138,600.0,22.58,88.43,50.55,84.36
139,600.0,22.59,88.36,72.12,76.8
140,600.0,22.6,88.37,67.28,76.34
141,600.0,22.6,88.41,85.64,87.67
142,600.0,22.61,88.36,68.62,76.47
143,660.0,22.48,88.34,40.86,77.14
144,660.0,22.48,88.39,83.86,79.21
145,660.0,22.5,88.35,62.18,79.15
146,660.0,22.51,88.36,66.41,79.55
147,660.0,22.51,88.37,59.19,76.88
148,660.0,22.54,88.34,59.41,79.07
149,660.0,22.54,88.35,59.98,79.13
150,660.0,22.56,88.36,57.85,82.05
151,660.0,22.56,88.39,65.49,85.67
152,660.0,22.57,88.42,23.13,81.67
153,660.0,22.58,88.4,71.06,86.2
154,660.0,22.58,88.43,33.6,82.66
155,660.0,22.59,88.36,63.25,78.52
156,660.0,22.6,88.37,60.47,78.26
157,660.0,22.6,88.41,67.5,85.86
158,660.0,22.61,88.36,64.79,78.67
159,720.0,22.48,88.34,40.31,79.01
160,720.0,22.5,88.35,63.06,81.16
161,720.0,22.51,88.36,71.1,81.92
162,720.0,22.51,88.37,61.59,79.61
163,720.0,22.54,88.34,68.0,81.89
164,720.0,22.54,88.35,70.94,82.17
165,720.0,22.56,88.35,65.19,84.17
166,720.0,22.56,88.36,66.3,84.28
167,720.0,22.56,88.39,65.31,88.78
168,720.0,22.58,88.4,55.88,87.89
169,720.0,22.58,88.43,27.79,85.24
170,720.0,22.59,88.36,76.49,81.37
171,720.0,22.6,88.37,71.37,80.89
172,720.0,22.6,88.41,78.06,89.98
173,720.0,22.61,88.36,75.91,81.31
174,780.0,22.48,88.34,38.3,81.0
175,780.0,22.48,88.39,53.56,81.74
176,780.0,22.5,88.35,84.59,85.36
177,780.0,22.51,88.36,46.76,81.79
178,780.0,22.51,88.37,39.47,80.41
179,780.0,22.54,88.34,43.63,80.73
180,780.0,22.54,88.35,40.68,80.45
181,780.0,22.56,88.35,41.68,82.66
182,780.0,22.56,88.39,44.1,87.73
183,780.0,22.58,88.4,30.59,86.45
184,780.0,22.58,88.43,23.04,85.74
185,780.0,22.6,88.37,38.15,76.83
186,780.0,22.61,88.36,31.36,76.19
187,840.0,22.48,88.34,20.85,78.41
188,840.0,22.48,88.39,39.54,79.2
189,840.0,22.5,88.35,45.26,80.71
190,840.0,22.51,88.37,24.94,77.83
191,840.0,22.54,88.34,23.34,78.76
192,840.0,22.54,88.35,23.96,78.81
193,840.0,22.56,88.35,24.66,81.11
194,840.0,22.56,88.39,32.37,83.7
195,840.0,22.57,88.42,10.57,81.64
196,840.0,22.58,88.4,22.27,82.75
197,840.0,22.58,88.43,45.95,84.98
198,840.0,22.59,88.36,37.62,76.25
199,840.0,22.61,88.36,26.1,75.16
200,900.0,22.48,88.39,42.37,78.84
201,900.0,22.5,88.35,40.82,82.5
202,900.0,22.51,88.36,29.79,81.46
203,900.0,22.51,88.37,23.95,77.1
204,900.0,22.54,88.34,28.19,80.49
205,900.0,22.54,88.35,32.6,80.91
206,900.0,22.56,88.35,28.02,82.25
207,900.0,22.56,88.36,30.76,82.5
208,900.0,22.56,88.39,29.38,85.21
209,900.0,22.57,88.42,13.17,83.68
210,900.0,22.58,88.4,25.73,84.87
211,900.0,22.58,88.43,50.62,87.22
212,900.0,22.59,88.36,34.15,75.94
213,900.0,22.6,88.37,37.32,76.24
214,900.0,22.6,88.41,54.89,87.62
215,900.0,22.61,88.36,42.86,76.76
216,960.0,22.48,88.34,30.07,82.1
217,960.0,22.48,88.39,44.15,80.4
218,960.0,22.51,88.36,41.2,83.15
219,960.0,22.54,88.34,45.75,84.57
220,960.0,22.54,88.35,36.32,83.68
221,960.0,22.56,88.35,32.85,83.83
222,960.0,22.56,88.36,32.78,83.83
223,960.0,22.56,88.39,30.88,86.75
224,960.0,22.57,88.42,14.2,85.17
225,960.0,22.58,88.4,29.12,86.58
226,960.0,22.58,88.43,23.72,86.07
227,960.0,22.59,88.36,30.69,76.85
228,960.0,22.6,88.37,35.51,77.31
229,960.0,22.6,88.41,84.35,91.79
230,960.0,22.61,88.36,36.9,77.44
231,1020.0,22.48,88.39,39.15,81.19
232,1020.0,22.5,88.35,51.29,84.23
233,1020.0,22.51,88.36,43.04,83.45
234,1020.0,22.54,88.34,34.09,84.31
235,1020.0,22.54,88.35,31.66,89.06
236,1020.0,22.56,88.35,29.89,83.91
237,1020.0,22.57,88.42,10.65,87.17
238,1020.0,22.6,88.37,42.74,79.36
239,1020.0,22.6,88.41,27.21,88.73
240,1020.0,22.61,88.36,34.05,78.54
241,1080.0,22.48,88.34,27.16,83.06
242,1080.0,22.48,88.39,40.58,83.12
243,1080.0,22.5,88.35,43.89,84.63
244,1080.0,22.51,88.36,45.93,84.83
245,1080.0,22.54,88.34,30.34,84.52
246,1080.0,22.54,88.35,30.26,90.13
247,1080.0,22.56,88.36,35.18,84.98
248,1080.0,22.56,88.39,57.05,92.67
249,1080.0,22.57,88.42,9.66,88.2
250,1080.0,22.58,88.4,25.73,89.72
251,1080.0,22.58,88.43,38.01,90.88
252,1080.0,22.59,88.36,32.9,79.42
253,1080.0,22.6,88.37,35.07,79.62
254,1080.0,22.6,88.41,35.37,90.63
255,1080.0,22.61,88.36,35.12,79.63
256,1140.0,22.48,88.34,37.89,86.2
257,1140.0,22.48,88.39,61.47,86.46
258,1140.0,22.5,88.35,47.73,87.13
259,1140.0,22.51,88.37,33.46,83.82
260,1140.0,22.54,88.34,36.12,86.16
261,1140.0,22.56,88.39,58.82,95.67
262,1140.0,22.57,88.42,14.46,91.49
263,1140.0,22.58,88.4,32.14,93.16
264,1140.0,22.58,88.43,49.38,94.78
265,1140.0,22.59,88.36,38.49,79.81
266,1140.0,22.6,88.37,39.51,79.91
267,1140.0,22.6,88.41,36.77,93.59
268,1140.0,22.61,88.36,41.07,80.05
269,1200.0,22.48,88.34,42.17,93.44
270,1200.0,22.48,88.39,53.2,89.54
271,1200.0,22.5,88.35,47.27,93.92
272,1200.0,22.54,88.34,38.34,87.84
273,1200.0,22.54,88.35,42.53,94.25
274,1200.0,22.56,88.35,43.33,88.31
275,1200.0,22.56,88.36,47.92,88.74
276,1200.0,22.56,88.39,56.64,94.11
277,1200.0,22.57,88.42,10.26,89.73
278,1200.0,22.59,88.36,49.61,81.08
279,1200.0,22.6,88.37,49.11,81.04
280,1200.0,22.6,88.41,33.08,91.89
281,1200.0,22.61,88.36,50.51,81.17
282,1260.0,22.48,88.34,41.72,89.47
283,1260.0,22.48,88.39,69.17,87.98
284,1260.0,22.5,88.35,63.34,91.51
285,1260.0,22.51,88.36,55.64,90.78
286,1260.0,22.51,88.37,41.42,85.37
287,1260.0,22.54,88.34,43.07,85.91
288,1260.0,22.54,88.35,40.36,92.6
289,1260.0,22.56,88.35,42.73,85.88
290,1260.0,22.56,88.36,42.61,85.87
291,1260.0,22.56,88.39,38.57,91.74
292,1260.0,22.58,88.4,28.18,90.76
293,1260.0,22.58,88.43,57.75,93.55
294,1260.0,22.59,88.36,48.05,80.31
295,1260.0,22.6,88.37,46.07,80.12
296,1260.0,22.6,88.41,34.23,91.33
297,1320.0,22.48,88.34,33.71,84.51
298,1320.0,22.48,88.39,76.28,86.44
299,1320.0,22.5,88.35,48.08,85.87
300,1320.0,22.51,88.36,37.26,84.85
301,1320.0,22.51,88.37,30.37,82.11
302,1320.0,22.54,88.34,36.28,83.91
303,1320.0,22.54,88.35,38.86,91.31
304,1320.0,22.56,88.35,37.15,84.0
305,1320.0,22.56,88.36,38.71,84.14
306,1320.0,22.56,88.39,35.23,92.13
307,1320.0,22.57,88.42,14.8,90.2
308,1320.0,22.58,88.43,31.33,91.76
309,1320.0,22.59,88.36,41.46,79.7
310,1320.0,22.6,88.37,40.45,79.6
311,1320.0,22.6,88.41,33.74,91.98
312,1320.0,22.61,88.36,45.28,80.06
313,1380.0,22.48,88.34,31.9,86.62
314,1380.0,22.48,88.39,54.48,87.69
315,1380.0,22.5,88.35,47.22,88.07
316,1380.0,22.51,88.36,38.49,87.24
317,1380.0,22.51,88.37,33.65,85.72
318,1380.0,22.54,88.35,40.21,93.1
319,1380.0,22.56,88.36,36.81,85.78
320,1380.0,22.56,88.39,35.87,94.82
321,1380.0,22.58,88.4,36.42,94.88
322,1380.0,22.59,88.36,44.52,81.92
323,1380.0,22.6,88.37,42.16,81.7
324,1380.0,22.6,88.41,41.04,95.31
325,1380.0,22.61,88.36,43.85,81.86
