,dateTime,lat,long,pm,cpm
0,0.0,22.48,88.34,107.22,111.19
1,0.0,22.48,88.39,206.09,121.31
2,0.0,22.5,88.35,182.71,118.31
3,0.0,22.51,88.36,194.21,119.4
4,0.0,22.51,88.37,173.28,118.21
5,0.0,22.54,88.34,185.42,116.01
6,0.0,22.54,88.35,204.53,117.81
7,0.0,22.56,88.35,198.95,117.29
8,0.0,22.56,88.36,174.34,111.04
9,0.0,22.57,88.42,114.0,103.91
10,0.0,22.58,88.43,114.97,104.0
11,0.0,22.59,88.36,186.62,120.79
12,0.0,22.6,88.37,178.32,97.96
13,0.0,22.6,88.41,173.67,109.54
14,0.0,22.61,88.36,192.79,121.38
15,60.0,22.48,88.34,102.83,109.08
16,60.0,22.48,88.39,196.9,116.42
17,60.0,22.5,88.35,174.87,115.88
18,60.0,22.51,88.36,191.77,117.48
19,60.0,22.51,88.37,162.36,113.16
20,60.0,22.54,88.34,173.47,112.83
21,60.0,22.54,88.35,201.41,115.47
22,60.0,22.56,88.35,180.09,113.45
23,60.0,22.56,88.36,178.1,111.89
24,60.0,22.57,88.42,92.18,101.5
25,60.0,22.58,88.43,107.13,102.91
26,60.0,22.6,88.37,176.96,97.33
27,60.0,22.6,88.41,167.63,108.62
28,120.0,22.48,88.39,213.99,123.29
29,120.0,22.5,88.35,168.01,118.39
30,120.0,22.51,88.36,179.82,119.5
31,120.0,22.51,88.37,149.51,117.21
32,120.0,22.54,88.34,167.45,110.31
33,120.0,22.56,88.36,162.49,114.1
34,120.0,22.56,88.39,163.64,112.19
35,120.0,22.58,88.43,107.03,106.85
36,120.0,22.59,88.36,177.24,119.6
37,120.0,22.6,88.37,183.1,98.55
38,120.0,22.6,88.41,175.33,113.29
39,180.0,22.48,88.34,102.44,112.49
40,180.0,22.48,88.39,214.68,123.4
41,180.0,22.5,88.35,166.36,118.52
42,180.0,22.51,88.36,178.0,119.62
43,180.0,22.51,88.37,149.67,117.26
44,180.0,22.54,88.35,171.79,106.52
45,180.0,22.56,88.35,156.39,105.07
46,180.0,22.56,88.36,156.97,113.97
47,180.0,22.57,88.42,90.63,107.17
48,180.0,22.58,88.43,104.16,108.45
49,180.0,22.59,88.36,191.6,99.07
50,180.0,22.6,88.37,180.58,98.03
51,180.0,22.6,88.41,174.48,115.08
52,180.0,22.61,88.36,189.34,98.86
53,240.0,22.48,88.34,92.54,111.32
54,240.0,22.48,88.39,197.21,121.16
55,240.0,22.5,88.35,162.71,117.94
56,240.0,22.51,88.36,171.4,118.76
57,240.0,22.51,88.37,150.8,116.78
58,240.0,22.54,88.34,150.83,108.02
59,240.0,22.56,88.35,155.95,108.5
60,240.0,22.56,88.39,156.2,113.76
61,240.0,22.57,88.42,86.12,107.15
62,240.0,22.58,88.43,103.52,108.79
63,240.0,22.59,88.36,174.28,98.7
64,240.0,22.6,88.37,177.27,98.99
65,240.0,22.6,88.41,173.74,115.41
66,240.0,22.61,88.36,173.32,98.61
67,300.0,22.48,88.34,94.04,111.92
68,300.0,22.48,88.39,217.49,120.99
69,300.0,22.51,88.36,177.48,119.79
70,300.0,22.54,88.34,154.83,101.69
71,300.0,22.54,88.35,172.64,103.37
72,300.0,22.56,88.39,179.77,114.64
73,300.0,22.57,88.42,77.29,104.97
74,300.0,22.59,88.36,182.38,95.98
75,300.0,22.6,88.37,179.47,95.71
76,300.0,22.6,88.41,171.59,113.86
77,300.0,22.61,88.36,189.03,96.61
78,360.0,22.48,88.34,87.12,105.23
79,360.0,22.48,88.39,192.24,113.74
80,360.0,22.5,88.35,155.47,111.68
81,360.0,22.51,88.37,133.37,108.18
82,360.0,22.54,88.34,153.06,102.64
83,360.0,22.54,88.35,171.37,104.37
84,360.0,22.56,88.35,177.86,104.98
85,360.0,22.56,88.36,160.86,114.03
86,360.0,22.57,88.42,74.67,102.92
87,360.0,22.58,88.43,101.37,105.44
88,360.0,22.59,88.36,164.81,93.84
89,360.0,22.6,88.37,162.09,93.58
90,360.0,22.6,88.41,165.17,111.46
91,360.0,22.61,88.36,193.73,96.57
92,420.0,22.48,88.34,87.37,103.44
93,420.0,22.48,88.39,228.18,113.67
94,420.0,22.5,88.35,154.73,109.79
95,420.0,22.51,88.37,148.84,106.19
96,420.0,22.54,88.35,175.24,104.24
97,420.0,22.56,88.36,163.25,110.54
98,420.0,22.57,88.42,81.39,104.03
99,420.0,22.58,88.43,110.26,106.76
100,420.0,22.59,88.36,188.07,98.14
101,420.0,22.6,88.37,180.07,97.39
102,420.0,22.6,88.41,176.25,112.98
103,480.0,22.48,88.39,226.97,109.03
104,480.0,22.5,88.35,164.56,106.88
105,480.0,22.51,88.36,179.52,108.29
106,480.0,22.51,88.37,151.72,101.93
107,480.0,22.54,88.34,172.31,100.74
108,480.0,22.54,88.35,179.11,101.38
109,480.0,22.56,88.35,166.29,100.17
110,480.0,22.56,88.36,169.76,109.71
111,480.0,22.56,88.39,167.58,110.13
112,480.0,22.57,88.42,79.01,101.77
113,480.0,22.58,88.43,179.56,111.26
114,480.0,22.59,88.36,197.27,98.04
115,480.0,22.6,88.37,186.07,96.98
116,480.0,22.6,88.41,176.82,111.0
117,480.0,22.61,88.36,193.81,97.71
118,540.0,22.48,88.34,110.67,95.53
119,540.0,22.48,88.39,178.54,96.61
120,540.0,22.5,88.35,131.15,97.46
121,540.0,22.51,88.37,108.35,89.98
122,540.0,22.54,88.34,149.6,93.89
123,540.0,22.54,88.35,146.17,93.56
