,dateTime,lat,long,pm,cpm
0,0.0,22.48,88.34,62.98,107.69
1,0.0,22.48,88.39,158.96,118.24
2,0.0,22.51,88.36,95.07,110.72
3,0.0,22.51,88.37,81.63,110.94
4,0.0,22.54,88.34,96.42,103.43
5,0.0,22.54,88.35,107.34,104.46
6,0.0,22.56,88.35,101.9,98.06
7,0.0,22.56,88.36,99.73,97.86
8,0.0,22.56,88.39,88.22,110.6
9,0.0,22.57,88.42,160.21,117.39
10,0.0,22.58,88.43,64.93,108.4
11,0.0,22.59,88.36,131.57,90.0
12,0.0,22.6,88.41,94.14,111.16
13,0.0,22.61,88.36,126.13,89.48
14,60.0,22.48,88.39,209.29,122.85
15,60.0,22.51,88.36,91.13,110.93
16,60.0,22.51,88.37,79.57,110.61
17,60.0,22.54,88.34,89.8,105.67
18,60.0,22.54,88.35,101.53,106.77
19,60.0,22.56,88.35,98.96,98.47
20,60.0,22.56,88.39,86.8,115.07
21,60.0,22.57,88.42,135.79,119.69
22,60.0,22.59,88.36,107.55,90.9
23,60.0,22.6,88.41,89.1,115.29
24,60.0,22.61,88.36,108.73,91.01
25,120.0,22.48,88.34,68.8,109.08
26,120.0,22.48,88.39,195.13,121.38
27,120.0,22.5,88.35,110.88,113.05
28,120.0,22.51,88.37,84.36,110.93
29,120.0,22.54,88.34,97.85,107.75
30,120.0,22.54,88.35,105.67,108.49
31,120.0,22.56,88.35,102.1,99.28
32,120.0,22.56,88.39,88.37,114.54
33,120.0,22.57,88.42,104.15,116.03
34,120.0,22.58,88.43,65.32,112.37
35,120.0,22.6,88.37,113.11,93.38
36,120.0,22.61,88.36,129.14,94.89
37,180.0,22.48,88.34,65.16,108.79
38,180.0,22.48,88.39,156.85,118.29
39,180.0,22.5,88.35,104.68,112.52
40,180.0,22.51,88.37,75.33,110.6
41,180.0,22.54,88.34,93.94,105.6
42,180.0,22.54,88.35,101.04,106.27
43,180.0,22.56,88.35,94.24,98.45
44,180.0,22.56,88.36,99.1,98.91
45,180.0,22.56,88.39,81.59,110.52
46,180.0,22.57,88.42,112.09,113.4
47,180.0,22.58,88.43,55.42,108.05
48,180.0,22.59,88.36,122.86,97.73
49,180.0,22.6,88.37,111.61,96.67
50,180.0,22.6,88.41,97.5,112.02
51,180.0,22.61,88.36,128.45,98.26
52,240.0,22.48,88.34,77.66,110.47
53,240.0,22.48,88.39,105.35,113.29
54,240.0,22.5,88.35,122.72,114.73
55,240.0,22.51,88.36,89.29,111.57
56,240.0,22.51,88.37,87.42,111.6
57,240.0,22.54,88.34,114.06,109.19
58,240.0,22.54,88.35,114.3,109.21
59,240.0,22.56,88.36,95.77,98.96
60,240.0,22.57,88.42,46.81,106.0
61,240.0,22.58,88.43,55.64,106.83
62,240.0,22.59,88.36,112.9,102.9
63,240.0,22.6,88.37,99.13,101.6
64,240.0,22.6,88.41,98.22,110.85
65,300.0,22.48,88.34,98.88,112.22
66,300.0,22.48,88.39,120.78,114.59
67,300.0,22.5,88.35,160.03,117.99
68,300.0,22.51,88.37,94.15,112.08
69,300.0,22.54,88.35,143.28,110.71
70,300.0,22.56,88.35,124.4,102.14
71,300.0,22.56,88.36,104.87,100.3
72,300.0,22.56,88.39,99.18,110.36
73,300.0,22.57,88.42,51.86,105.9
74,300.0,22.58,88.43,66.44,107.27
75,300.0,22.59,88.36,128.49,108.02
76,300.0,22.6,88.41,107.17,111.11
77,300.0,22.61,88.36,129.55,108.12
78,360.0,22.48,88.34,89.46,111.26
79,360.0,22.5,88.35,120.09,114.15
80,360.0,22.51,88.36,100.63,112.32
81,360.0,22.51,88.37,87.71,111.27
82,360.0,22.54,88.34,109.17,102.92
83,360.0,22.54,88.35,104.12,102.45
84,360.0,22.56,88.35,100.22,96.72
85,360.0,22.56,88.39,93.51,111.35
86,360.0,22.57,88.42,45.31,106.8
87,360.0,22.58,88.43,63.31,108.5
88,360.0,22.6,88.37,101.66,99.34
89,420.0,22.48,88.34,61.95,109.12
90,420.0,22.48,88.39,161.26,117.36
91,420.0,22.5,88.35,108.32,113.49
92,420.0,22.51,88.36,104.82,113.16
93,420.0,22.51,88.37,86.13,110.27
94,420.0,22.54,88.34,96.93,91.96
95,420.0,22.56,88.35,93.66,92.59
96,420.0,22.56,88.36,109.19,94.05
97,420.0,22.56,88.39,98.59,106.91
98,420.0,22.57,88.42,48.12,102.14
99,420.0,22.58,88.43,70.82,104.29
100,420.0,22.59,88.36,125.49,94.69
101,420.0,22.6,88.37,119.92,94.17
102,420.0,22.6,88.41,130.58,109.92
103,420.0,22.61,88.36,137.11,95.79
104,480.0,22.48,88.34,59.85,90.24
105,480.0,22.5,88.35,107.99,94.79
106,480.0,22.51,88.36,102.33,94.25
107,480.0,22.51,88.37,80.96,96.63
108,480.0,22.54,88.34,117.37,87.15
109,480.0,22.54,88.35,106.22,86.1
110,480.0,22.56,88.35,101.1,88.98
111,480.0,22.56,88.36,107.89,89.62
112,480.0,22.58,88.43,66.44,94.93
113,480.0,22.59,88.36,121.3,89.35
114,480.0,22.6,88.37,111.76,88.45
115,480.0,22.6,88.41,114.3,99.45
116,480.0,22.61,88.36,123.83,89.59
117,540.0,22.48,88.34,55.24,84.13
118,540.0,22.48,88.39,143.13,93.98
119,540.0,22.5,88.35,96.66,88.04
120,540.0,22.51,88.36,97.12,88.08
121,540.0,22.51,88.37,81.89,88.2
122,540.0,22.54,88.35,112.23,85.93
123,540.0,22.56,88.35,102.34,88.73
124,540.0,22.56,88.39,105.92,96.52
125,540.0,22.57,88.42,52.21,91.45
126,540.0,22.58,88.43,70.13,93.14
127,540.0,22.6,88.41,126.7,98.48
128,540.0,22.61,88.36,139.92,88.74
129,600.0,22.5,88.35,129.25,91.51
130,600.0,22.51,88.36,129.89,91.57
131,600.0,22.51,88.37,113.06,91.54
132,600.0,22.54,88.35,141.31,89.25
133,600.0,22.56,88.36,127.82,91.89
134,600.0,22.56,88.39,127.38,98.82
135,600.0,22.57,88.42,59.87,92.45
136,600.0,22.58,88.43,77.45,94.11
137,600.0,22.59,88.36,141.48,88.83
138,600.0,22.6,88.37,135.49,88.26
139,600.0,22.6,88.41,126.48,98.74
140,600.0,22.61,88.36,147.69,89.41
141,660.0,22.48,88.34,66.33,80.21
142,660.0,22.48,88.39,150.92,86.32
143,660.0,22.5,88.35,110.01,84.33
144,660.0,22.51,88.36,111.78,84.5
145,660.0,22.51,88.37,88.99,80.48
146,660.0,22.54,88.35,116.95,81.98
147,660.0,22.56,88.36,103.31,86.31
148,660.0,22.56,88.39,109.07,91.56
149,660.0,22.57,88.42,52.03,86.18
150,660.0,22.58,88.4,99.07,90.62
151,660.0,22.58,88.43,66.06,87.5
152,660.0,22.59,88.36,126.91,84.21
153,660.0,22.61,88.36,124.36,83.97
154,660.0,22.62,88.38,107.69,80.7
155,720.0,22.48,88.34,59.45,78.03
156,720.0,22.48,88.39,122.26,81.95
157,720.0,22.5,88.35,102.26,82.07
158,720.0,22.51,88.36,107.31,82.54
159,720.0,22.54,88.35,114.36,80.69
160,720.0,22.56,88.35,107.34,84.9
161,720.0,22.56,88.39,107.75,88.39
162,720.0,22.57,88.42,50.02,82.94
163,720.0,22.58,88.4,82.59,86.02
164,720.0,22.58,88.43,64.05,84.27
165,720.0,22.6,88.37,109.17,77.66
166,720.0,22.61,88.36,119.07,78.59
167,780.0,22.48,88.34,67.77,78.28
168,780.0,22.5,88.35,121.03,83.3
169,780.0,22.51,88.36,107.92,82.07
170,780.0,22.54,88.35,115.67,78.65
171,780.0,22.56,88.35,109.72,83.13
172,780.0,22.56,88.39,106.8,85.52
173,780.0,22.57,88.42,48.22,80.0
174,780.0,22.58,88.4,91.67,84.1
175,780.0,22.58,88.43,63.49,81.44
176,780.0,22.6,88.37,91.61,74.8
177,780.0,22.6,88.41,105.9,85.44
178,780.0,22.62,88.38,101.66,74.93
179,840.0,22.48,88.34,55.72,76.2
180,840.0,22.48,88.39,121.83,81.98
181,840.0,22.51,88.36,132.88,83.48
182,840.0,22.51,88.37,85.1,78.51
183,840.0,22.54,88.35,96.91,78.7
184,840.0,22.56,88.35,91.32,82.63
185,840.0,22.56,88.36,89.59,82.47
186,840.0,22.57,88.42,45.59,79.02
187,840.0,22.58,88.4,88.69,83.09
188,840.0,22.58,88.43,58.36,80.23
189,840.0,22.59,88.36,107.61,78.01
190,840.0,22.6,88.41,111.16,85.21
191,840.0,22.61,88.36,106.75,77.93
192,840.0,22.62,88.38,98.22,75.75
193,900.0,22.48,88.34,61.58,77.94
194,900.0,22.48,88.39,116.39,81.55
195,900.0,22.5,88.35,106.73,82.2
196,900.0,22.51,88.36,111.42,82.64
197,900.0,22.51,88.37,92.69,79.31
198,900.0,22.54,88.35,117.89,81.39
199,900.0,22.56,88.39,117.57,87.69
200,900.0,22.58,88.43,63.18,82.56
201,900.0,22.59,88.36,114.21,79.39
202,900.0,22.6,88.37,104.86,78.5
203,900.0,22.6,88.41,116.87,87.62
204,900.0,22.61,88.36,110.18,79.01
205,900.0,22.62,88.38,98.21,75.32
206,960.0,22.5,88.35,106.54,83.83
207,960.0,22.51,88.36,128.7,85.92
208,960.0,22.54,88.35,118.13,83.52
209,960.0,22.56,88.35,113.64,87.2
210,960.0,22.56,88.36,111.54,87.0
211,960.0,22.58,88.4,106.25,88.44
212,960.0,22.58,88.43,73.6,85.36
213,960.0,22.6,88.37,123.14,81.82
214,960.0,22.6,88.41,124.86,90.2
215,960.0,22.62,88.38,114.5,79.64
216,1020.0,22.48,88.34,68.57,86.94
217,1020.0,22.48,88.39,165.44,93.65
218,1020.0,22.5,88.35,123.49,92.12
219,1020.0,22.51,88.36,171.97,96.69
220,1020.0,22.51,88.37,127.74,90.09
221,1020.0,22.54,88.34,139.29,90.65
222,1020.0,22.56,88.36,150.49,93.0
223,1020.0,22.56,88.39,169.12,96.44
224,1020.0,22.57,88.42,77.58,87.8
225,1020.0,22.58,88.4,126.49,92.41
226,1020.0,22.58,88.43,90.78,89.04
227,1020.0,22.59,88.36,152.29,86.0
228,1020.0,22.6,88.37,147.6,85.55
229,1020.0,22.6,88.41,156.41,95.24
230,1020.0,22.61,88.36,168.76,87.55
231,1020.0,22.62,88.38,133.41,85.53
232,1080.0,22.48,88.34,80.46,91.34
233,1080.0,22.48,88.39,185.05,101.58
234,1080.0,22.5,88.35,148.5,97.76
235,1080.0,22.51,88.36,214.76,104.01
236,1080.0,22.51,88.37,146.19,97.92
237,1080.0,22.54,88.34,152.03,93.66
238,1080.0,22.54,88.35,170.53,95.41
239,1080.0,22.56,88.36,164.75,96.01
240,1080.0,22.56,88.39,177.84,97.03
241,1080.0,22.57,88.42,86.69,88.43
242,1080.0,22.58,88.4,143.53,93.8
243,1080.0,22.58,88.43,103.26,90.0
244,1080.0,22.59,88.36,189.65,91.24
245,1080.0,22.61,88.36,183.8,90.69
246,1080.0,22.62,88.38,150.87,89.13
247,1140.0,22.48,88.34,89.5,97.89
248,1140.0,22.48,88.39,182.46,104.68
249,1140.0,22.51,88.36,214.04,109.64
250,1140.0,22.51,88.37,153.46,101.94
251,1140.0,22.54,88.35,195.14,101.95
252,1140.0,22.56,88.35,190.54,101.72
253,1140.0,22.56,88.36,195.19,102.16
254,1140.0,22.57,88.42,123.43,99.31
255,1140.0,22.58,88.43,108.99,97.95
256,1140.0,22.59,88.36,209.33,93.73
257,1140.0,22.6,88.37,222.74,95.0
